product_id,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm
FZKmRAY3nmo9,toys,117.0,16.0,14.0,16.0
4bJNGNJBV76u,perfumery,400.0,27.0,10.0,15.0
PxYo2ozeIeb8,toys,350.0,20.0,16.0,16.0
50yrbnTVsfjD,toys,2450.0,38.0,34.0,34.0
zvn2wo7ja8VG,toys,2083.0,28.0,23.0,21.0
gve91Kv2gVdv,toys,1400.0,35.0,28.0,16.0
2tIbTeVbkNrn,sports_leisure,200.0,21.0,9.0,13.0
1GU86TzpzH5w,toys,100.0,19.0,25.0,12.0
1edaUIVffPFF,watches_gifts,584.0,16.0,11.0,13.0
1edaUIVffPFF,watches_gifts,584.0,16.0,11.0,13.0
jZGZtqvoNld0,pet_shop,2000.0,33.0,30.0,44.0
HJMDAQAIiql7,toys,4200.0,56.0,37.0,49.0
wdV7yJzaz3Su,toys,4338.0,17.0,12.0,14.0
wZxPihvEdGcs,toys,1050.0,38.0,10.0,38.0
YJykSFgfMZII,toys,650.0,28.0,13.0,15.0
VsXAGwnYohn5,toys,838.0,28.0,14.0,21.0
X6lJXplcC2TS,toys,15100.0,77.0,4.0,47.0
R5i3YvP5lEMg,housewares,5275.0,30.0,65.0,30.0
oCGNpgGh3YRo,toys,675.0,22.0,24.0,21.0
j2uaSxKAxJp3,toys,250.0,24.0,7.0,14.0
cujOOyyhwGzk,toys,1100.0,20.0,20.0,20.0
cRgyR7JbPIOp,perfumery,100.0,20.0,15.0,15.0
ymZvN9XtTHxn,toys,1110.0,19.0,11.0,18.0
6KQsz6uTC1FP,watches_gifts,700.0,19.0,9.0,15.0
kPeGVigxGdij,watches_gifts,275.0,16.0,14.0,14.0
vEkJAY868qFd,toys,400.0,19.0,11.0,17.0
JSf9OtrZlVSW,health_beauty,1200.0,21.0,13.0,19.0
OY9KD74kEVIs,toys,18000.0,97.0,14.0,28.0
gxRr9ggR0Bml,toys,1874.0,38.0,38.0,26.0
vLQWWPXCmqA7,,300.0,35.0,7.0,12.0
yJmgmXoKgE5M,health_beauty,1617.0,19.0,15.0,18.0
Nuw5Ox0MoAfm,toys,471.0,18.0,12.0,15.0
VdI7IsueZ8so,sports_leisure,950.0,24.0,14.0,32.0
QzAC1fDWMbmk,toys,100.0,11.0,11.0,11.0
cxdrUgdfDQqG,toys,200.0,18.0,8.0,14.0
mruD6VQZ4x6D,office_furniture,14775.0,63.0,60.0,25.0
Q0pkzQwaGc0u,toys,9850.0,30.0,19.0,60.0
iG3iy6wNrJGz,toys,100.0,16.0,6.0,11.0
dgkaBAazhvui,toys,200.0,16.0,2.0,11.0
nlKEjlG98CZs,toys,125.0,16.0,17.0,16.0
hqiYxKNWgcjt,toys,550.0,29.0,13.0,12.0
9GQoFcKJHapK,watches_gifts,269.0,17.0,11.0,13.0
JrkE4pJwPbpq,toys,12275.0,40.0,54.0,38.0
m2wlS2lFIell,toys,1125.0,46.0,37.0,23.0
FJPMZFdKAowc,toys,1050.0,42.0,25.0,15.0
6kbM887n8q53,stationery,6100.0,60.0,20.0,29.0
3AKlwtLPIXyA,food_drink,500.0,33.0,21.0,27.0
iDgGZVG9JFrO,toys,800.0,22.0,22.0,22.0
XbJ7NPCQkLVR,toys,500.0,20.0,11.0,15.0
qNAqmCefdbKS,toys,1850.0,45.0,15.0,35.0
GkY4iC34yfZR,toys,200.0,16.0,16.0,16.0
L6ObVlEFnKLD,toys,1200.0,30.0,12.0,12.0
ii7AT5DoX5pj,toys,1400.0,46.0,2.0,36.0
5XyF6Al83MtA,sports_leisure,150.0,16.0,16.0,11.0
XULp2AYmG1ft,cool_stuff,450.0,34.0,15.0,17.0
JA7kee56Dn7g,toys,2700.0,42.0,14.0,12.0
PHQXdg9ZVdDY,toys,200.0,22.0,15.0,22.0
BDM4vHkH4CwL,toys,825.0,42.0,14.0,26.0
PZD67QhnCkI2,pet_shop,102.0,20.0,6.0,13.0
u812mOpAp0CK,toys,2150.0,33.0,20.0,17.0
DgbGCzJuwenM,bed_bath_table,1350.0,46.0,2.0,36.0
J6P6KeNhD4DS,toys,5700.0,34.0,29.0,34.0
WF7EasOIkR3O,toys,900.0,18.0,16.0,15.0
gCcVSdlEOuof,toys,17550.0,73.0,20.0,47.0
Cr4758ZpNUkL,furniture_decor,600.0,30.0,3.0,20.0
nX29LYpDzOZ4,toys,150.0,22.0,3.0,15.0
ewgC10YIV6ZC,toys,468.0,23.0,18.0,19.0
w5mMIm9sTgV4,toys,6133.0,44.0,35.0,48.0
Z4TgxleEIc9P,sports_leisure,300.0,44.0,22.0,42.0
KW7vEObobNMq,toys,1900.0,47.0,7.0,35.0
us2pE6q716y3,toys,1100.0,38.0,10.0,38.0
ptCVWKRXM0PN,toys,333.0,19.0,19.0,21.0
xMRPO9YBvI77,toys,200.0,25.0,15.0,15.0
U4mv7dmNVM83,toys,67.0,17.0,15.0,14.0
RpsiHzDqdjIR,toys,700.0,26.0,16.0,16.0
WiEJqL7byzuL,toys,50.0,16.0,5.0,11.0
q0IJyjGCcfqt,costruction_tools_garden,550.0,20.0,16.0,30.0
vBfalprQr6S5,toys,210.0,17.0,9.0,12.0
y3i3KfBheazo,toys,600.0,25.0,15.0,11.0
PwoiOjyJfSJK,bed_bath_table,400.0,20.0,2.0,15.0
crMi0p8vuceb,toys,700.0,18.0,40.0,18.0
TkEQwp7xsOAN,fashion_bags_accessories,100.0,17.0,7.0,17.0
QgbuaEBnEGut,toys,390.0,19.0,14.0,14.0
icdtCDkjpSZQ,toys,342.0,18.0,13.0,15.0
yzjxhIWVxq4l,furniture_decor,2200.0,42.0,12.0,37.0
9hsRgO81MHGS,toys,575.0,17.0,7.0,14.0
YJykSFgfMZII,toys,650.0,28.0,13.0,15.0
yVlz9IT5qDTG,toys,100.0,20.0,15.0,15.0
M81oJ6tannlo,toys,300.0,16.0,12.0,12.0
sDiRdnCZMwRY,toys,550.0,27.0,10.0,15.0
KtcZsV9XK69a,toys,9000.0,52.0,51.0,17.0
3R9HrVJZttEy,watches_gifts,198.0,16.0,13.0,13.0
srvU0XsdWXs7,toys,7700.0,28.0,55.0,37.0
GmipihFVmUMF,health_beauty,200.0,22.0,3.0,15.0
JcgqTcxPzkRU,toys,440.0,31.0,31.0,20.0
ACfLLtAY0phn,toys,2400.0,20.0,20.0,20.0
bqAlHOx5dJiy,health_beauty,3575.0,21.0,18.0,22.0
82DpsHGTLkGB,toys,444.0,20.0,14.0,16.0
JXbXLOjpVVPD,toys,600.0,16.0,11.0,11.0
wJ8PaN0RqdIT,toys,1500.0,22.0,27.0,22.0
rtg2qJaFhf3G,fashion_bags_accessories,150.0,21.0,9.0,14.0
mRbIuldHCo1Y,toys,200.0,16.0,2.0,11.0
4O0P7ZNsGH3z,toys,5050.0,38.0,30.0,28.0
hLyLRcRLxLPu,sports_leisure,350.0,27.0,10.0,16.0
Cb05otRAVof7,toys,579.0,21.0,13.0,17.0
FYwSFXcDOKLA,toys,750.0,16.0,12.0,15.0
Ok0VLwZ27Ahk,toys,150.0,18.0,9.0,11.0
CR6fGuyfF0W8,toys,2100.0,60.0,33.0,21.0
pHA3t7xN3BzN,health_beauty,250.0,18.0,10.0,15.0
I3pDAnXZGj4v,sports_leisure,4000.0,82.0,15.0,22.0
cam9nAxaKsns,toys,450.0,16.0,17.0,13.0
vWiyXdCwYjsz,toys,1100.0,50.0,10.0,40.0
QnWuLMJbKwxJ,toys,1600.0,46.0,3.0,34.0
Q7PB2uvDhqB8,toys,4475.0,44.0,24.0,31.0
IxeDbbq5zhIc,toys,100.0,16.0,11.0,11.0
UwNRp74lJRdY,toys,28300.0,40.0,46.0,35.0
8zNlD8W7YCbz,fashion_male_clothing,500.0,40.0,10.0,40.0
0b7pcjDGjGnm,toys,250.0,20.0,10.0,15.0
i8rOWNVCU8SG,toys,200.0,17.0,11.0,15.0
gpME5V8rhFW0,toys,500.0,23.0,15.0,29.0
xloiPHUN5MxW,toys,800.0,22.0,12.0,33.0
sPiQxH4jxtYJ,toys,16100.0,35.0,65.0,44.0
1ZN8YfXYceKE,toys,22900.0,74.0,68.0,26.0
HHpqUEA1VBp2,garden_tools,7950.0,53.0,30.0,31.0
f4gobejVUWZb,toys,1400.0,25.0,11.0,19.0
Er3PgKYD3ktr,health_beauty,1255.0,18.0,17.0,16.0
PQfItRcmlj1l,cool_stuff,2150.0,42.0,25.0,15.0
MTF6jOrw4DnG,toys,600.0,18.0,13.0,15.0
dc1u7vbtqPRF,health_beauty,538.0,23.0,12.0,34.0
IsrbaRfSpMhb,toys,313.0,17.0,7.0,13.0
sPiQxH4jxtYJ,toys,16100.0,35.0,65.0,44.0
Vb1H62ttvRIQ,toys,5400.0,32.0,25.0,14.0
jvARrexu2cCA,furniture_decor,1250.0,45.0,8.0,35.0
zSy7I9ESwXZb,toys,600.0,25.0,25.0,25.0
fFI4jbPbz93S,toys,150.0,16.0,16.0,16.0
ZmBu43wEvBlb,toys,1000.0,35.0,10.0,20.0
VyvqSoUrvQ46,toys,363.0,18.0,13.0,13.0
ioVb5rABwufD,toys,3450.0,40.0,100.0,20.0
ILJ1czl5oREZ,toys,1092.0,27.0,27.0,23.0
5ocWsxvSkWPu,toys,2500.0,50.0,8.0,36.0
eW9cI6GBDwJM,toys,900.0,16.0,33.0,19.0
VtIZQPjskPSp,toys,463.0,19.0,16.0,18.0
dHpIhXQ5SkAD,toys,350.0,19.0,12.0,13.0
D27O4DNJArni,toys,281.0,17.0,9.0,13.0
24AgwBMFEDBG,toys,480.0,18.0,11.0,14.0
eMhZdRVvH07u,toys,1380.0,38.0,36.0,19.0
1edaUIVffPFF,watches_gifts,584.0,16.0,11.0,13.0
WfPdjOE3o8GV,sports_leisure,500.0,24.0,20.0,20.0
qlK7rloYFaNP,toys,675.0,28.0,15.0,15.0
VJb2HhFYGDTx,health_beauty,350.0,20.0,20.0,20.0
VyvqSoUrvQ46,toys,363.0,18.0,13.0,13.0
rXfnfPyBbcvB,toys,250.0,18.0,9.0,11.0
wqTpXRtvKpd7,toys,342.0,18.0,12.0,16.0
omdf8oPG6xMD,perfumery,200.0,22.0,10.0,19.0
5sxPBzNQVjrU,toys,1000.0,33.0,16.0,20.0
2ivEYJIyewvZ,toys,250.0,19.0,7.0,12.0
wSQUAw5ZjhO0,toys,3350.0,55.0,10.0,40.0
sf09FSzuc1fW,toys,9200.0,75.0,50.0,22.0
4gbBqfScJGgU,fashion_shoes,2000.0,32.0,12.0,37.0
ScDLmil9uxJe,toys,700.0,20.0,20.0,20.0
OC0OzjmplmGc,toys,400.0,19.0,13.0,19.0
zMJ857L4miR5,toys,150.0,16.0,9.0,11.0
rQgSMxmlXGkG,bed_bath_table,1650.0,44.0,2.0,35.0
UZNnWXgLCWJf,toys,100.0,16.0,9.0,11.0
xczCUKxnbLcF,toys,1200.0,70.0,8.0,15.0
HM3WTlgwBxET,toys,555.0,24.0,8.0,15.0
NsfeYmlD6FXr,health_beauty,150.0,16.0,5.0,17.0
7CqFiIxFxtam,toys,5850.0,60.0,20.0,29.0
SitPMWGsmpa4,toys,450.0,20.0,20.0,20.0
eGv8YFrH7PXI,toys,583.0,32.0,17.0,15.0
dd2opCBkHtVP,sports_leisure,2650.0,60.0,15.0,15.0
yFz9WMsQt4N1,toys,300.0,27.0,9.0,14.0
9xv5TRs3XoVg,toys,1000.0,18.0,17.0,25.0
Qf3jXDCJPvkJ,toys,350.0,19.0,12.0,13.0
ktHbaUWLPcUG,toys,150.0,16.0,16.0,11.0
o52JnaRgubSk,toys,700.0,16.0,12.0,12.0
eSKTTl0DBA09,toys,1100.0,16.0,33.0,19.0
pjFO4VHIfUi9,toys,350.0,22.0,5.0,12.0
P9LuRk8lT0M3,toys,2300.0,23.0,11.0,11.0
hDDhBjIMO6Mh,toys,1100.0,20.0,10.0,20.0
2kwC7nBYwqDA,toys,100.0,20.0,4.0,20.0
wdV7yJzaz3Su,toys,4338.0,17.0,12.0,14.0
IeBjFurr6Qg3,toys,2525.0,17.0,14.0,15.0
8rQj2R4Ur9rZ,toys,3400.0,33.0,25.0,28.0
ymZvN9XtTHxn,toys,1110.0,19.0,11.0,18.0
QswxUPYwgvyE,toys,1500.0,34.0,7.0,32.0
Kv9JVdhHOTRQ,toys,2500.0,55.0,13.0,35.0
LxzieVzc0fZH,toys,22350.0,32.0,74.0,53.0
NaTxVTArZsox,toys,150.0,19.0,7.0,12.0
SvW8FcwBD7tX,toys,6663.0,17.0,11.0,13.0
TdryLJINHQ9O,toys,800.0,30.0,10.0,30.0
y7dHNMTJXu2R,toys,346.0,18.0,10.0,13.0
49sZuLk4KjHs,toys,3400.0,60.0,15.0,15.0
7hhpU4dSXEu1,toys,12650.0,54.0,54.0,18.0
V2XI2qJlQyVA,industry_commerce_and_business,7225.0,16.0,103.0,25.0
6gyf3YfteBhn,toys,6500.0,20.0,20.0,20.0
Zi9DvAJMTNK7,toys,390.0,23.0,14.0,17.0
okbbko3lYq7v,health_beauty,417.0,25.0,7.0,22.0
1GzJUJO7mVfR,toys,433.0,24.0,12.0,15.0
o6Na5dqQ8W2g,watches_gifts,314.0,18.0,11.0,14.0
tGwy2LOdcPd0,cool_stuff,1250.0,42.0,25.0,15.0
tajrw2I48rVq,watches_gifts,348.0,18.0,11.0,15.0
dd34qpbE9oT6,toys,600.0,16.0,5.0,11.0
qsrQiuSeAJC5,toys,900.0,25.0,35.0,30.0
FmAW3YDKuBnK,toys,100.0,18.0,4.0,11.0
G3cmIWrxv80n,toys,250.0,24.0,11.0,11.0
o6Na5dqQ8W2g,watches_gifts,314.0,18.0,11.0,14.0
qwpCLCo4TdCd,toys,1350.0,34.0,8.0,34.0
tkGcTW07UfGf,toys,3000.0,22.0,31.0,22.0
ZaPnv5mg729F,perfumery,75.0,11.0,11.0,8.0
z5M7fCy2WNBj,toys,150.0,16.0,5.0,11.0
PMDbupBA9Gne,toys,250.0,24.0,6.0,23.0
gty5uS6url4P,toys,200.0,20.0,2.0,15.0
6h22HxCLyQly,toys,900.0,24.0,41.0,24.0
ssZQDTdv1ISb,toys,400.0,34.0,4.0,22.0
zgeloe0hFyo4,toys,150.0,16.0,5.0,20.0
GmgXGONutNxg,baby,6600.0,45.0,25.0,35.0
wG2wziNzpFZl,toys,3100.0,30.0,24.0,24.0
pENZVV9vAYKJ,toys,1300.0,80.0,8.0,15.0
PJxL0d2uBSTX,toys,200.0,22.0,3.0,15.0
tlJOVlNiobOe,toys,5300.0,18.0,17.0,15.0
HDq02GU8zCWs,toys,3008.0,32.0,45.0,32.0
wG2wziNzpFZl,toys,3100.0,30.0,24.0,24.0
mHnGBexGXEUa,toys,300.0,17.0,9.0,16.0
poyljoTAnq9L,toys,900.0,44.0,2.0,36.0
sjeGfdkmipdg,toys,450.0,20.0,30.0,20.0
qhyX6prFz4Xj,toys,200.0,23.0,15.0,15.0
6kbM887n8q53,stationery,6100.0,60.0,20.0,29.0
UBemg3pLEQof,toys,4900.0,36.0,31.0,31.0
WpjGNzshXCaK,toys,360.0,17.0,12.0,15.0
Qf3jXDCJPvkJ,toys,350.0,19.0,12.0,13.0
OXtLyD0Rquqm,toys,250.0,17.0,11.0,13.0
GGQvhbIFLiw3,sports_leisure,200.0,17.0,10.0,11.0
2KgCiqfe7A7n,toys,378.0,20.0,15.0,16.0
DlC5458HsAtT,toys,2150.0,52.0,12.0,42.0
jrc0v3ZRw6Zg,bed_bath_table,800.0,20.0,20.0,20.0
HVS8Wxq46IS8,sports_leisure,550.0,35.0,10.0,20.0
lQfiv2DJk3zx,sports_leisure,250.0,16.0,10.0,16.0
4aOsqHiIeqQy,toys,1250.0,42.0,25.0,15.0
m1BTmmoJ8ivA,housewares,2900.0,25.0,25.0,25.0
VpOoAf8ZAjZi,fashion_bags_accessories,150.0,16.0,9.0,11.0
tPRONj4Djmg3,toys,600.0,20.0,7.0,14.0
1ZBHDvlyL6yQ,cool_stuff,1650.0,23.0,68.0,25.0
DOhspVuBed0K,toys,550.0,30.0,8.0,26.0
HbaMW7IeDNcE,bed_bath_table,1550.0,40.0,9.0,32.0
fktVsMNpQcuY,toys,563.0,20.0,12.0,14.0
gLEiSvuevrlM,bed_bath_table,3100.0,47.0,21.0,41.0
kAMuQUiWKf21,housewares,500.0,19.0,13.0,20.0
NBfllCO5Iz4r,fashion_shoes,300.0,29.0,7.0,16.0
DEiXymBvmpf9,toys,500.0,25.0,15.0,25.0
dN4Wm7gUFwCE,toys,200.0,24.0,7.0,15.0
X1HXuYoaKd8z,toys,17100.0,56.0,38.0,48.0
82DpsHGTLkGB,toys,444.0,20.0,14.0,16.0
qhwQzujvEAna,perfumery,400.0,18.0,9.0,14.0
LGi6nRdVQ1RH,toys,3450.0,60.0,15.0,15.0
GGHnO8qKIMB0,toys,1207.0,24.0,25.0,21.0
vo4ddMJa1EP4,toys,200.0,16.0,7.0,15.0
e3A7loHfJNMi,toys,400.0,30.0,10.0,30.0
J26CMGZY7GMn,toys,1625.0,29.0,21.0,21.0
wEfDkNTwnziA,toys,250.0,16.0,35.0,11.0
65MpytpFR53G,toys,200.0,16.0,7.0,11.0
BoO1Y6vXLikN,toys,200.0,16.0,16.0,16.0
lDB8DqU15cvA,watches_gifts,500.0,25.0,13.0,13.0
URikD1eicLLv,toys,2600.0,34.0,7.0,32.0
WKVVxTZJ5bwF,toys,70.0,18.0,18.0,12.0
oUtEJOQmAsGo,toys,150.0,25.0,5.0,20.0
qNAqmCefdbKS,toys,1850.0,45.0,15.0,35.0
7AdHMcUA45kV,toys,150.0,43.0,13.0,14.0
ztojzhkjzDE6,toys,415.0,26.0,12.0,18.0
d671WWw5VyQp,health_beauty,300.0,28.0,24.0,11.0
IihCZmnl9QCF,toys,200.0,20.0,20.0,20.0
iNUlfDQEmael,toys,800.0,26.0,9.0,24.0
WEBdGcNLEGsS,toys,400.0,16.0,10.0,14.0
VyvqSoUrvQ46,toys,363.0,18.0,13.0,13.0
ZmiOKPfR9AGB,toys,500.0,22.0,14.0,23.0
iElxh9F2OtUr,toys,10075.0,53.0,51.0,18.0
XlcB768orrxp,toys,400.0,30.0,20.0,20.0
QzAC1fDWMbmk,toys,100.0,11.0,11.0,11.0
Tlrt5y0XZ6Lq,toys,400.0,18.0,12.0,15.0
gZdw4XlyMmXn,toys,333.0,17.0,16.0,16.0
kTsdC5FlkElS,toys,500.0,40.0,20.0,30.0
ItUEMsARYsuL,toys,150.0,16.0,16.0,16.0
8IhgV2nH9kXE,health_beauty,700.0,25.0,12.0,19.0
k6edNv4SvA5g,toys,300.0,34.0,5.0,16.0
jrc0v3ZRw6Zg,bed_bath_table,800.0,20.0,20.0,20.0
RFTwVUGPdSt7,toys,300.0,30.0,30.0,20.0
YWxNxMu4wOKG,toys,1050.0,36.0,24.0,22.0
vXNcCFUFsTRr,health_beauty,350.0,21.0,14.0,17.0
bfkYf8WcDtMl,toys,250.0,16.0,5.0,15.0
unyXXeCSrRdJ,toys,264.0,17.0,14.0,16.0
GBV0B25C6HxF,toys,11325.0,18.0,105.0,30.0
kCEjNXSCP5oc,sports_leisure,150.0,16.0,2.0,11.0
biv80TWlCj5s,toys,667.0,30.0,14.0,16.0
AHwn7dbbuLlp,toys,700.0,16.0,10.0,20.0
1ZN8YfXYceKE,toys,22900.0,74.0,68.0,26.0
FgsLb5eMMaQv,toys,1400.0,45.0,30.0,20.0
J5CUbj0iECe7,toys,250.0,28.0,6.0,31.0
VNnlU2tYAv6M,toys,1060.0,20.0,17.0,18.0
rZ5pT7KeDGN2,toys,710.0,19.0,13.0,14.0
VKgcJpdLuazO,toys,225.0,17.0,8.0,13.0
Ybbm1YWyXs0r,toys,2450.0,20.0,12.0,28.0
jGCoXj8ReJD4,toys,16650.0,63.0,58.0,24.0
bq2pCEHluqKp,toys,100.0,16.0,16.0,16.0
jjzQQIFn3Omt,toys,100.0,16.0,5.0,16.0
v5SnKR6BzXcc,toys,800.0,20.0,40.0,20.0
5LyCTx4nVqLC,toys,510.0,20.0,13.0,15.0
kgTKlORMZYzG,toys,1400.0,20.0,20.0,20.0
s5MqCA0XJycz,toys,475.0,20.0,9.0,14.0
D4LbUQ8FdkVA,toys,4236.0,68.0,20.0,23.0
VyvqSoUrvQ46,toys,363.0,18.0,13.0,13.0
4kLiTmKYvhak,toys,233.0,16.0,11.0,13.0
bzuux5q6sc7C,sports_leisure,175.0,17.0,10.0,13.0
jTlSr2gAu3sO,toys,4800.0,27.0,20.0,35.0
gcie8VC7t3d0,toys,5700.0,20.0,85.0,20.0
yuIQ3aDQUEnM,toys,100.0,18.0,18.0,18.0
JPJ66l1zE5Yh,toys,283.0,24.0,23.0,20.0
PYlDtHeKTjXo,toys,283.0,17.0,10.0,12.0
MZZoTnop912h,toys,1200.0,80.0,14.0,14.0
G1IY1oEEODhg,toys,416.0,18.0,9.0,13.0
9KdgFtCaG3oY,toys,804.0,30.0,21.0,21.0
jmDbYFxGK4Rn,watches_gifts,2850.0,41.0,35.0,48.0
izrEzYVXirIB,toys,700.0,42.0,25.0,15.0
RPV7JRoIMzkP,cool_stuff,600.0,20.0,20.0,21.0
3iCwZeOFBYMx,toys,200.0,16.0,16.0,11.0
icdtCDkjpSZQ,toys,342.0,18.0,13.0,15.0
UDIIkUaeehUZ,toys,7550.0,25.0,25.0,15.0
nsAGizMOhDfU,toys,150.0,20.0,15.0,15.0
bmWwxpxyjiwL,toys,100.0,21.0,4.0,15.0
qxcSpRHgo7RV,toys,100.0,80.0,9.0,23.0
zgeloe0hFyo4,toys,150.0,16.0,5.0,20.0
TCaljoFwaLqc,toys,3510.0,46.0,21.0,32.0
FMGisgUPfwBb,sports_leisure,300.0,27.0,9.0,14.0
aDpwKulKhHiq,toys,350.0,18.0,13.0,18.0
hhRSxzjgNy25,toys,1500.0,53.0,18.0,36.0
0pW0IKLw9f9p,toys,7550.0,60.0,20.0,29.0
8rQj2R4Ur9rZ,toys,3400.0,33.0,25.0,28.0
Usi90p4RKMY1,health_beauty,434.0,20.0,16.0,18.0
GGdDyJYnQ33x,toys,13800.0,50.0,20.0,40.0
CCrvoBA46CNs,office_furniture,2600.0,40.0,45.0,39.0
YJykSFgfMZII,toys,650.0,28.0,13.0,15.0
nsEfZAqagKkc,toys,7480.0,53.0,48.0,26.0
MXfRU6BvSbFp,cool_stuff,15350.0,47.0,40.0,47.0
jkF9uiOYSJQv,toys,650.0,28.0,9.0,14.0
QdxoS957WDuj,toys,8000.0,60.0,20.0,29.0
0HH0uZjll0tp,toys,4250.0,20.0,20.0,20.0
ItUEMsARYsuL,toys,150.0,16.0,16.0,16.0
l58Jj89CQgwj,toys,1150.0,36.0,16.0,24.0
I7HG4FMwaLsT,toys,300.0,20.0,7.0,15.0
ZmBu43wEvBlb,toys,1000.0,35.0,10.0,20.0
XqTqmENHd9uU,toys,100.0,17.0,3.0,12.0
bzuux5q6sc7C,sports_leisure,175.0,17.0,10.0,13.0
nQflyEP9dhCR,bed_bath_table,1350.0,46.0,2.0,36.0
apgWeUaxNDzG,toys,300.0,20.0,16.0,16.0
AGmKEL3hh1mS,toys,200.0,16.0,2.0,20.0
Amo5hpDtPLHr,toys,292.0,17.0,8.0,12.0
NXmjFh9gwUYe,toys,10975.0,53.0,51.0,18.0
nctVrGJJn8x3,toys,1400.0,28.0,21.0,23.0
lj6j1MRRWPax,health_beauty,150.0,22.0,3.0,15.0
k7PHRwFSJpMk,bed_bath_table,2150.0,34.0,9.0,33.0
ddJxso6insOc,health_beauty,667.0,30.0,16.0,16.0
Tbeoj0npax8N,toys,850.0,30.0,6.0,26.0
E2e06ABe4gD0,toys,400.0,18.0,18.0,18.0
xKzogH4ZvEQ2,toys,1200.0,25.0,14.0,16.0
YOTYRmfZTOWo,toys,483.0,23.0,12.0,19.0
3knZBIXBEdwu,toys,1350.0,16.0,5.0,16.0
8czc6uIc81lJ,toys,200.0,18.0,7.0,12.0
KFBpZwrqE7A7,toys,250.0,105.0,13.0,13.0
PBcGyZdjVpG0,health_beauty,250.0,16.0,5.0,15.0
mnGcw2kriqKU,bed_bath_table,1350.0,44.0,2.0,35.0
P9LuRk8lT0M3,toys,2300.0,23.0,11.0,11.0
3jEsNF8wXqKS,toys,800.0,30.0,30.0,20.0
dMIjKDjvV70Y,toys,304.0,27.0,17.0,27.0
ecuhdvvVs2UA,toys,1650.0,42.0,25.0,15.0
DXzqeur4VAJk,home_construction,600.0,40.0,3.0,50.0
YD2ltug6xC68,sports_leisure,225.0,18.0,15.0,16.0
0s6OGs3vcL8A,toys,467.0,21.0,22.0,13.0
CODrcELIeeO3,furniture_decor,1700.0,40.0,10.0,40.0
jkF9uiOYSJQv,toys,650.0,28.0,9.0,14.0
asZDQG6r7Vv5,toys,450.0,20.0,9.0,14.0
qrh39jdpjIG1,toys,300.0,18.0,11.0,14.0
FzQ5ue11InCg,furniture_decor,500.0,17.0,17.0,17.0
uxysNTyZDUV6,toys,230.0,19.0,7.0,13.0
cx6OrLvIHWm2,toys,1800.0,34.0,7.0,32.0
ZYzHHPLBpwfI,watches_gifts,225.0,28.0,10.0,18.0
cQfA5k5obzRW,toys,593.0,30.0,13.0,16.0
whYNxbvzEmIw,toys,317.0,16.0,10.0,11.0
NXmjFh9gwUYe,toys,10975.0,53.0,51.0,18.0
SitPMWGsmpa4,toys,450.0,20.0,20.0,20.0
r0YGuNU1uijS,sports_leisure,1563.0,20.0,16.0,17.0
tCfnrBxyYUD5,toys,100.0,30.0,15.0,15.0
jM8s5EYrUNB4,toys,300.0,24.0,11.0,24.0
oXSANnOMWjmc,toys,7700.0,60.0,20.0,29.0
vP5ac9GolbMc,toys,1400.0,40.0,7.0,34.0
LBsxs2quBrv6,toys,200.0,17.0,13.0,13.0
47OWt6ZRJZcX,health_beauty,3900.0,30.0,13.0,26.0
czBpPK6FrjNi,toys,350.0,43.0,30.0,32.0
I3MEARW8aOA2,fashion_male_clothing,800.0,40.0,6.0,30.0
HwPbP5N2qWCP,toys,133.0,20.0,10.0,16.0
SESkOgF0nWnh,cool_stuff,1600.0,42.0,25.0,15.0
4AKqzNquUAiM,watches_gifts,350.0,18.0,10.0,15.0
PZ2dUf4ARrHC,office_furniture,9150.0,35.0,52.0,35.0
Gl8lTOaqomLU,toys,5200.0,45.0,54.0,15.0
CGF51fopsqhk,housewares,300.0,25.0,2.0,17.0
wPUdAGg8JMPE,toys,400.0,30.0,30.0,40.0
bFMssPOBJiPp,office_furniture,11875.0,57.0,55.0,22.0
P8CKJ8Wkluuv,toys,303.0,19.0,11.0,16.0
SeNDEiakzH8h,health_beauty,300.0,18.0,10.0,14.0
Bc3C6RByI79Q,toys,300.0,18.0,18.0,18.0
izOt9bNjAHst,toys,250.0,18.0,18.0,18.0
ktHbaUWLPcUG,toys,150.0,16.0,16.0,11.0
cJapvLHOnFcl,toys,150.0,16.0,2.0,11.0
J50v0AWnwMiv,furniture_decor,200.0,25.0,4.0,18.0
syavxQoF8Q6x,sports_leisure,493.0,18.0,17.0,16.0
3S7PAENk4h5g,toys,2050.0,42.0,25.0,15.0
hKAQ99SlEdSb,health_beauty,250.0,23.0,7.0,15.0
a2kXUqX5T4YO,toys,725.0,22.0,14.0,17.0
PUwrXVOioydb,toys,240.0,19.0,12.0,14.0
pIsDRb4xbzyD,watches_gifts,350.0,16.0,14.0,11.0
NL5B8sWRtYma,stationery,300.0,24.0,7.0,14.0
kudPmCkNIp37,health_beauty,800.0,21.0,4.0,15.0
gIs4VBdoW3wO,toys,1300.0,32.0,12.0,32.0
vBfalprQr6S5,toys,210.0,17.0,9.0,12.0
uao0vNKhChzl,furniture_decor,600.0,30.0,3.0,20.0
AfNlAbV0Q2Zc,toys,2000.0,60.0,8.0,33.0
bl8frtl26bb4,toys,250.0,21.0,4.0,15.0
