order_id,payment_sequential,payment_type,payment_installments,payment_value
GroGbYACtf5Z,1,credit_card,2,77.29
tVkw1TEkpU5j,1,credit_card,1,94.91
6h0VAOL69rHW,1,credit_card,3,645.17
3haZ3pM4UHg0,1,credit_card,4,1290.32
PZk5ZkJoOzvq,11,voucher,1,62.58
rh5oJIUXcPId,1,credit_card,7,55.38
o5EV764JHg20,1,credit_card,3,249.02
J2hgSgZVZ4S8,1,voucher,1,61.15
urNfeAGBWxb0,1,credit_card,1,270.88
5X6pl60en8np,1,credit_card,10,307.38
EZYnfY30QxT7,1,credit_card,1,82.29
WbFJQseUNoLS,1,credit_card,4,347.79
vM9il37ONkMl,1,wallet,1,394.94
RSiOcsVrvHce,1,credit_card,1,69.62
ewVuyUEdqoKA,1,credit_card,1,18.06
BUjjDwZ4BZpL,1,credit_card,1,130.22
pg9GnYhQqF66,1,wallet,1,220.29
Cf1QTs22qQeh,1,credit_card,1,131.59
hLCJjXakFGcL,1,credit_card,10,491.41
yWJn6KLUp1HL,1,credit_card,6,447.24
W7IXJJYBqIh6,1,credit_card,10,318.3
JbjOsOrvzDEU,1,credit_card,1,116.5
9CfWhYOlwTqr,1,credit_card,4,98.35
RoXfTxP6LOPt,1,credit_card,3,203.77
fR3BdXyS0jwV,1,credit_card,2,105.79
v9shwCtV6hbO,1,wallet,1,332.2
6mkVcF6jjdAI,1,debit_card,1,40.21
V2vUnP9FAy8U,1,credit_card,4,161.96
L20nU4y3jEMg,1,credit_card,6,1020.84
DFFFhxWMvB7u,1,wallet,1,44.41
k8tOzp1e2BtV,1,credit_card,1,45.65
uAxMb5RllsYa,2,voucher,1,76.63
59mYgSGJ5a1H,1,credit_card,10,452.47
ybXJdbpQJm2i,1,credit_card,6,3.92
RCqhYrWk26Sa,1,credit_card,1,27.45
q87qjAB0B0lZ,1,credit_card,5,134.18
ckeLvZws0qYY,1,credit_card,1,55.07
0tvrEnDXmvLh,1,credit_card,3,13.73
YHNBju4wGiEI,1,credit_card,3,559.26
cyaS2iXY5j09,1,credit_card,4,1866.7
xc3mZ3GLbRuj,1,credit_card,6,505.5
koDEVDVhLOoT,1,wallet,1,147.61
5tUfUVxAUugu,1,credit_card,10,139.18
yp5roKxiPSKt,1,credit_card,10,686.02
CfgG2Hzxs2NK,1,credit_card,1,657.05
L45LAvPM9KVZ,1,credit_card,2,48.33
LU6D4gcLA2ko,1,credit_card,4,363.14
KtxzrJPVpOD9,1,credit_card,1,313.11
xBO2XrLjA4Tf,1,wallet,1,193.46
6wRpA9OaQqIi,1,credit_card,1,261.9
ueplE8FbURPr,2,voucher,1,33.48
bBo3s5D9OKnk,1,wallet,1,44.3
yHh0vDbH14mT,1,credit_card,3,33.49
Z42kek3fRyPM,1,credit_card,1,179.51
3fNABvFy7cQ2,1,credit_card,6,74.64
YVahfzXvsyg3,1,credit_card,5,43.2
Nh02D4OVSyj9,1,wallet,1,209.11
D7hF4Q5Ybyj3,1,credit_card,1,252.0
eTp3yKPATjs8,1,wallet,1,258.92
RMRI50vLLD9h,1,credit_card,1,137.29
D3DofWhxNAOJ,1,wallet,1,73.55
QSDiogihbcNr,1,credit_card,2,32.6
FP227U8K7UmG,1,wallet,1,73.55
fkU9dGYgbm2a,1,credit_card,5,374.52
g2FNFfq0Jol6,1,credit_card,3,267.28
5yL3Gl7im36B,1,credit_card,2,166.47
ppY1llWkHaj4,1,credit_card,4,49.23
DYqix0UAmT62,1,credit_card,3,151.46
0TePEkSmpUeO,1,credit_card,1,92.89
TvCxOuGHGdos,1,credit_card,1,148.36
VxeouRDpBITE,1,credit_card,10,161.66
5mmzIGDK6E2Y,1,credit_card,5,191.58
hrbVSeRF9osH,1,credit_card,1,210.91
RA9GrSU2e8Ev,1,credit_card,8,469.78
bdIdH8Pvws4I,1,credit_card,1,93.26
X4d54HhgbUUM,1,credit_card,2,457.64
B8g4HZngVi9t,1,credit_card,5,175.35
7BzMw8Huqyrj,1,credit_card,1,20.77
fG1WrWiZ3tdm,1,credit_card,2,328.41
00jc3H4oL9Y5,1,credit_card,2,174.22
0CTyej2fCCO1,12,voucher,1,534.25
VBzaG62NnSou,1,credit_card,8,68.8
MfJbhYGqXR39,2,voucher,1,155.88
vjDxeEgmTQEM,2,voucher,1,94.39
POAo5NhFdz0U,1,credit_card,1,32.58
C0v4YNesSC1A,1,credit_card,5,65.78
vFA4kYYkXTqT,1,credit_card,3,265.49
lnm09wjMwxQs,1,wallet,1,341.62
asivKe28b72O,1,wallet,1,518.77
BDDBAylFUmkT,1,voucher,1,83.21
IPaWeNyp1U7G,8,voucher,1,119.83
mQeLaKXkjWqV,1,wallet,1,49.29
j5aBzChw4QcN,4,voucher,1,119.89
y1kHRZvrXt70,1,credit_card,18,96.15
v3uibp9rwp3I,1,credit_card,8,70.9
oNIRgAZ8bDfQ,1,credit_card,10,86.24
1VZxW2RFI57a,1,credit_card,1,9.93
gc1PVu95sU4P,2,voucher,1,2759.95
WdQW8cS1k8ai,1,credit_card,8,19.81
3MsKDllQjdHn,1,credit_card,1,79.14
3blvPRkFuUP6,2,voucher,1,506.39
rKwXyxgoMiaX,1,credit_card,1,1.53
zkIOzgFyxZwP,1,credit_card,5,224.95
kvQ863fH2iHy,1,credit_card,5,33.57
bxGwq8RCgDoU,1,credit_card,9,117.49
RbQd76Se3DCF,1,credit_card,3,158.86
eVpND4hWHY4T,1,voucher,1,168.46
a7xswZ842yOf,1,credit_card,2,615.85
Te6sgv4r1usY,1,wallet,1,665.87
gdE0GOfFcw2w,1,wallet,1,257.45
kU0Yezs0Y3C5,1,credit_card,1,74.79
yZkIqeC941Ve,1,credit_card,1,91.01
7mwhyGwFVzV2,1,credit_card,1,58.78
B2m0LBmWCEcc,1,credit_card,2,57.67
3QDBXo45dZWY,2,credit_card,5,376.26
WHRQz9ZmAgHU,1,credit_card,1,320.61
KrjvVLtZEFfd,1,credit_card,5,69.6
B9c9SODkNdQd,1,credit_card,1,26.53
D4P7s6B3mh7L,1,wallet,1,26.09
2WmQUCUrn8eJ,1,credit_card,1,176.1
7Xw8miybjVLH,1,credit_card,5,116.4
I2KEJ8hsLKEL,1,credit_card,4,545.17
C8KzAEpflNyN,1,credit_card,3,7.98
kn8O783pmeXz,2,voucher,1,502.8
FZKujXRsKoE5,1,credit_card,5,641.65
hsfn1ioyKtYc,3,voucher,1,302.46
NiQQX2sTyh1R,1,credit_card,3,568.63
uIJ20offzQ2O,1,credit_card,1,294.31
5mqn0eAv8k27,1,credit_card,1,147.34
6KfaIGQmIBnn,1,credit_card,1,152.13
vuNb1sjGu1Zj,1,wallet,1,525.05
yu17aW9nmpul,1,wallet,1,5.78
uBhJbSZMRWWW,1,credit_card,3,93.51
i2nNa6u7tgxL,1,credit_card,8,620.56
Ahxm0JiEaeun,1,credit_card,1,123.53
D6yz8hqdNArJ,1,credit_card,2,111.72
iHiJpyGJ2ubZ,1,credit_card,6,76.95
jap7KfVeevPu,1,credit_card,5,237.43
OKMqMj4a8Q8r,1,credit_card,10,313.93
lWAovhOzy23E,1,credit_card,3,9.93
ArUpZmIv9qIR,1,credit_card,6,155.65
iQfoyx87J0PT,1,credit_card,10,250.58
MzfpAMn0qShO,1,credit_card,6,5.01
KqO8SA9CZuCh,1,credit_card,1,818.01
h9HHp8GhEl1Y,1,credit_card,8,101.55
GIItTwmOtXMn,1,wallet,1,72.08
CBd7yy3T9uyw,1,wallet,1,67.02
3BgRjDISZBkR,1,credit_card,1,154.75
5M8uVs1OyNuK,1,credit_card,9,323.87
Uj1c2WZLQ89x,1,credit_card,10,94.14
MdIJQBYKyzeC,1,credit_card,1,475.04
kxqVOzcrqNHO,1,credit_card,8,244.36
04hKUTaD2Gd8,1,credit_card,1,4042.74
1zUoSitAmU91,1,credit_card,1,62.78
sFYseB4XAKfy,1,credit_card,8,70.07
R7OCVLauobyc,1,wallet,1,297.94
yq7tlARovOT9,1,credit_card,2,721.74
6bA3h74YLFMo,3,voucher,1,97.58
5iZrwzdVoZer,1,credit_card,5,919.46
pNg5JJhjrL6S,1,wallet,1,96.25
L3ENhBF3ZoeF,1,credit_card,1,328.26
Bh8O5XlHvoPM,1,credit_card,4,1.53
VKX19Yc404Of,1,credit_card,1,1628.07
XMWnH7hlENTz,1,credit_card,6,317.21
5IdIXPvdOQ85,4,voucher,1,33.48
WtduTFyQ1DSL,1,credit_card,1,133.06
CMZq0LaIH4MS,1,wallet,1,181.36
JMmeYqH8558o,1,credit_card,6,249.02
PwLBo2LcQDp7,1,credit_card,1,245.29
kb3pXdv0Xir7,1,credit_card,1,191.73
yqmNg6aGrkiA,1,credit_card,5,347.89
wK2SO1EVToRS,1,credit_card,2,78.03
9MKVpY4onmBW,1,credit_card,10,143.76
H8K0w3azm8H1,1,credit_card,1,603.56
BHdinCtZKAQM,1,credit_card,1,25.55
6SEX7JftFByQ,1,wallet,1,165.79
iX4JLTbUjuil,1,credit_card,1,57.11
o2XxCjmYmPEz,1,credit_card,6,368.94
iUm7gOd3XaZO,1,credit_card,2,64.68
GGqV7SQti7G0,1,wallet,1,344.28
xq7w6kBh6V09,1,credit_card,1,845.51
vWLZBWvcESJa,1,credit_card,1,291.66
14194TMusfcH,3,voucher,1,246.24
2mXLLhwAIm4A,1,credit_card,8,354.45
Pna3XciJgQKR,1,credit_card,2,4.12
C6bSJPUNdlAw,1,credit_card,10,673.42
CgB7z94XAIAm,1,credit_card,4,283.91
xTA38HXXtMcY,1,credit_card,2,72.38
qw8jS5AWVraw,1,credit_card,6,182.12
qOfywXhiqjag,1,credit_card,7,47.01
qNk3SWXPwjMU,1,credit_card,1,21.94
NtWDw4SVZRB0,1,credit_card,1,117.45
AjeYVuYWz9CT,1,credit_card,8,862.1
kXkiTCaHvb9U,1,wallet,1,78.61
atjqHgYfnNsj,1,wallet,1,250.46
M9o45TwLqEIt,1,credit_card,1,210.91
YZ1OgEYh7QkP,1,credit_card,3,4.58
VnlouoD9URQi,1,credit_card,3,63.24
0XzzAqZlq0qd,1,credit_card,1,406.58
tc0JbfzBbmtq,1,credit_card,8,167.15
B8rurlIUCHum,1,wallet,1,56.78
e8FsHMDJ9qa7,1,wallet,1,15.28
OF3Jb55rZTXG,1,credit_card,6,166.96
q6wRycXYmb2u,1,credit_card,5,709.74
MZi9l8uwRiyC,1,credit_card,2,284.43
GRwkKV139hV0,1,credit_card,10,293.89
S5AOKV5UlTIC,1,credit_card,9,195.11
jvMem5LVcnFM,1,credit_card,2,122.52
x0NlsGTAWFLf,1,credit_card,10,136.34
N70pd0z9Gms6,1,credit_card,3,104.36
HXjD1TJGb9lc,1,voucher,1,95.42
uQGLtHMU6T7t,1,credit_card,1,70.76
bT0mjC46JN9D,1,credit_card,4,154.7
togobaizlSrm,1,credit_card,4,307.64
dMk0sE7NmzuJ,1,credit_card,5,1016.06
WtBbAyxDXiAh,1,wallet,1,161.02
lueEJBfxNVOC,1,credit_card,4,190.04
wD8iyVARhHH2,1,credit_card,2,211.89
XcXFY3pNAbxl,1,credit_card,4,69.54
lY3L97vULU4L,1,credit_card,6,91.12
GqOt6KgLDBpb,1,credit_card,6,250.28
D7RS3dUSdyQA,1,credit_card,4,29.01
SlkgdYpIkqYD,1,credit_card,4,216.09
70F3qu1YLvng,1,credit_card,1,29.92
xnRPX3FsbG9X,1,credit_card,1,1221.39
QOGTeP6RJTl5,1,credit_card,4,31.27
fU9KO0k18ynA,1,credit_card,9,286.09
vdyETzvLTdr7,1,wallet,1,351.4
NL61zfEMZ0LS,1,credit_card,5,161.02
h6RJlabOYque,1,credit_card,7,592.42
EbWySCcXh4s4,1,wallet,1,2.68
SnHUEDJwaywT,1,credit_card,1,162.71
0HyN45rKbbA1,1,credit_card,6,107.06
HhORpjCq5DbX,1,credit_card,1,1237.28
1lYWXaUnsSF0,1,wallet,1,417.45
vsnHscgXmwY5,1,credit_card,1,665.87
4mdfE6VecFuf,1,credit_card,5,181.96
SaYZTe5UIsZS,1,credit_card,1,1427.04
noWPexAvvop7,1,credit_card,6,238.61
LaQIHH9WRkNx,1,credit_card,1,244.14
R9C1mKhuKpB5,1,credit_card,3,132.88
xDkCZZYYuwz8,1,credit_card,1,115.77
QVdbYzvfuMNa,1,credit_card,7,57.43
zLVJ8yn3rBjj,1,credit_card,1,1035.55
piz1RoYsfC8k,1,credit_card,4,47.31
LdUYiJd8CE3s,1,credit_card,6,212.18
A2OPfnM7ByhD,1,credit_card,8,109.39
MosHBAXD7C3X,1,credit_card,10,94.49
GslpKPwdflt3,1,credit_card,15,218.52
Ykb8A6E7N9kP,1,credit_card,3,229.47
iBZnDAR2Em5h,1,wallet,1,71.88
bG5ZrejDRyj8,1,wallet,1,133.88
o010KfdZ1tAu,1,credit_card,3,76.24
lIMmv17arQld,1,credit_card,1,525.43
8KWu5zRHm1wF,1,wallet,1,225.71
AVoKDMKb4h4V,1,credit_card,1,21.07
OdoQHAnImP7h,1,credit_card,1,174.8
zSZS0OxIdKO2,1,credit_card,2,151.37
mk6p447PizXb,1,credit_card,5,77.48
zeedFZMCjzQu,1,wallet,1,378.2
oJVGybZ4XCXR,1,credit_card,2,33.78
R2JldkvTovvz,1,credit_card,8,233.09
I3E3zq9Ynbxa,1,wallet,1,328.95
uz6DICCuh2Ht,1,credit_card,3,172.54
dVkoxCyeVbAP,1,credit_card,5,396.23
sHeI0ljMTNyq,2,voucher,1,145.48
1xlgiPmtajSK,1,credit_card,3,89.58
2os8jArnD58N,1,credit_card,1,4764.34
0aKU5hukedvb,1,credit_card,5,86.59
U3ovRgr4uYDE,1,credit_card,3,10.12
ToiGspSAtD3C,1,credit_card,6,458.31
6aRD6G6rWRB0,1,credit_card,1,6.06
WcpqDpuBp5Rq,1,credit_card,1,308.36
XpeAWceqgCHp,1,credit_card,5,69.85
cge4VR23OBKY,1,credit_card,2,136.88
Q2dgdOSNXtcE,1,credit_card,3,44.51
C84izveCEqBV,1,wallet,1,56.15
tMwwlGrARDyN,1,credit_card,3,223.32
Ovyty1QlyKYq,1,credit_card,5,142.8
lS2kXKdC89YI,1,wallet,1,665.54
qYGTi0njlIIn,1,credit_card,6,248.94
Sthw00EQJ8Ew,1,credit_card,10,1.42
zt8AGQpTTTfk,2,debit_card,1,444.92
bSB6FUS4zYvg,1,wallet,1,113.43
jV4XdEPvAlqb,2,voucher,1,1843.85
tmYnXiMyZw6O,1,credit_card,3,157.34
BPlpG6WPtcFC,1,credit_card,1,115.51
bKHKGdgJ3eWu,2,voucher,1,2.08
fVFujJx02ZJf,1,wallet,1,59.3
GhlEzd1qO769,1,credit_card,1,241.33
nhpH2KU8NtcI,1,credit_card,10,993.55
HbryQQzUNgAQ,1,credit_card,2,33.25
ssOqptjkpLWl,1,credit_card,10,526.3
fZ9sB0NzWLKQ,1,credit_card,1,798.19
3FnbYJugDoup,1,credit_card,3,165.25
UEc7RUUoHSyq,1,credit_card,8,218.54
OIZHDlKwSvqS,1,credit_card,2,1891.07
RHqkNSvIOREJ,1,credit_card,9,281.87
vAhgFuevzwIU,1,credit_card,8,174.24
lXd24zS2Zxvh,1,wallet,1,187.43
RWCVSAruKvDF,1,credit_card,1,109.5
ELJH4el0b0RM,1,wallet,1,252.79
1aO2d1fITfY3,1,credit_card,12,81.99
57ViwP9Z6nyY,1,wallet,1,188.1
4QJzBPFLDy52,1,credit_card,6,224.9
AiFk01oedw03,1,debit_card,1,24.93
TsynuVA01hO5,2,voucher,1,4.06
FcaWQgXAKcqb,1,wallet,1,174.43
CggtsfBD4sRY,1,credit_card,4,309.05
xinTKgYxZL78,1,credit_card,5,12.97
V4KMV9aOaUsM,1,credit_card,10,108.25
M7vQ85Id5Yag,1,wallet,1,79.02
tOWXZlD96BLy,1,wallet,1,148.64
RGWzQMi0lxnp,1,credit_card,3,116.51
ctHysGNSVdhF,1,voucher,1,378.86
oC3NCtONLGmM,1,credit_card,1,2031.47
jaxmShJCV1nt,1,credit_card,4,1915.13
42rg05dh9nQZ,1,credit_card,1,172.86
xU58C3Yi75Vp,1,wallet,1,12.27
jc5oEaHMFBLK,3,voucher,1,1250.42
AGBmu0gKT7ec,1,credit_card,6,270.0
2SvoFR51KieE,1,credit_card,3,19.77
TQrPHyg9U5cl,1,credit_card,5,155.29
KzDkkVlMK5A5,1,credit_card,1,64.57
mAnfQwKmQPLk,1,wallet,1,278.64
T4QJImUX8QZG,1,credit_card,3,86.76
jK5D5zd48Bh3,1,wallet,1,64.4
oaRLfqv8WaFh,1,credit_card,2,105.31
52HurZPk72kb,1,credit_card,2,48.78
S8YlaproVKp4,1,voucher,1,222.19
GhGa4utPXVno,1,wallet,1,1070.74
puFUbnZczcMB,1,wallet,1,370.55
I76j4LZCWB9D,1,credit_card,10,28.71
XdUu46aCs5Q6,1,credit_card,1,738.0
J4SESRDYa72f,1,wallet,1,82.94
X4hkZhCnfVBA,1,wallet,1,255.06
squDAwApPLvU,1,credit_card,2,100.77
gjzJ4P9wB85I,1,credit_card,2,26.86
Kg2JIBjFGY7i,1,wallet,1,102.13
Z1IwO6CLD5Ek,1,credit_card,2,853.39
E7EygnlkdgW4,1,credit_card,1,499.29
xRmPrD9P7KBd,1,credit_card,3,1131.73
MRemaqH6bjzw,1,wallet,1,59.16
E1nsXN1ql8ry,1,credit_card,1,115.33
UzgDahGP4HIa,2,voucher,1,406.58
oZFPUXj0JFpd,1,credit_card,4,610.84
tLDDERmXRSIN,1,credit_card,5,237.0
fY9mBTpnmpQf,1,wallet,1,267.94
Ri7LXLrGtfFA,1,credit_card,1,213.98
IBwyWvj1kfB6,1,credit_card,5,194.11
0FPhZk0NPiF8,2,voucher,1,2438.51
c6SJ0zXyTEJ4,1,credit_card,1,665.87
arru2Clc8YIY,1,credit_card,6,230.4
7h1vYR1Mtos0,1,credit_card,10,87.61
qkMZuiiPcC8d,1,credit_card,8,62.51
k8elkXvoEAmI,1,wallet,1,133.76
QAH2K4YysPpA,1,credit_card,10,1020.78
YMH3GgRA7TWJ,2,credit_card,1,193.31
m0elqucF7316,1,wallet,1,296.35
DCPkRKZndTOI,1,voucher,1,76.17
XttlEwN2kiYP,1,wallet,1,1475.08
Brzibat885T0,1,credit_card,1,70.64
a4zRyikkLO4F,1,wallet,1,327.55
494bL7E2fuYJ,1,wallet,1,44.19
O3UC1OtAUC3w,1,credit_card,3,191.68
9wUi6WO868LL,1,credit_card,5,762.23
uOEZzVfPXGaQ,1,credit_card,1,340.02
SCpV3qyJgPsA,1,credit_card,10,28.22
ME2OH6fHWGXY,1,wallet,1,147.23
AAsdedjTN1ZK,1,credit_card,1,89.86
CvUXs8VDcaxa,1,credit_card,8,109.26
PxwlwmgsjLpT,1,wallet,1,81.08
dudknNM8Tsne,1,credit_card,1,122.69
tPTilwau7bvJ,1,credit_card,3,103.48
eDPKtj1ir6y1,1,wallet,1,238.65
15tj1fTWUh3E,1,voucher,1,192.19
Dg7FjwSQc8bT,1,credit_card,4,228.57
bmRdZwuYYYEs,1,wallet,1,152.11
JUUQboGGfEQw,1,credit_card,10,64.3
V5a7PmgnKn4j,1,credit_card,3,390.9
t3gCCkxKkOb1,1,credit_card,1,446.9
G75lVjz7FHcR,1,credit_card,1,26.42
nskhPqZ9Oz5Y,1,credit_card,8,103.25
SgYENrRZExYO,1,wallet,1,3358.24
nYyae4hSI1jg,1,wallet,1,100.76
gumsIix1nvSs,1,credit_card,2,304.35
9SCwpfxyPVyt,1,credit_card,2,381.88
I3g6aQp3sD0G,1,credit_card,8,17.24
HmnL1IUB1Umm,1,credit_card,5,224.91
OBCa3uVJWBSn,1,credit_card,3,5.78
3Ir2IEHWxBj2,1,wallet,1,477.61
KGXrt6tfefV3,1,wallet,1,437.26
NGKUKifMlkcA,1,wallet,1,60.24
xVtgjzontvUx,1,credit_card,1,209.38
9Q450nGVEHy5,3,voucher,1,118.01
Ktw7LLKm2PYc,1,credit_card,1,302.91
d3fXuuYUp7vt,1,credit_card,5,23.72
tpvwUP8zp4cy,1,credit_card,1,656.16
fhU8bKtU64n4,1,credit_card,8,10.57
tfkFU0iU6KaI,1,credit_card,1,89.24
ga3XaY2MyfOQ,1,credit_card,8,511.74
bhcBgNV2xdU2,1,credit_card,10,257.66
vNmiwQSzj02z,1,wallet,1,86.57
NQbHktFdwrwm,1,credit_card,1,273.23
8em3KZe8QC5j,1,credit_card,1,43.81
o7CXhbEBqpCl,1,credit_card,2,128.84
HzN3clDhvazl,1,credit_card,4,199.58
P0Jxr4UCk9sl,1,credit_card,1,98.6
0WBynvwoMy40,1,credit_card,1,54.07
tvHSaSa6bjo4,1,credit_card,2,400.03
cDVAlu4G970v,1,credit_card,4,12.83
5Hr23b1XchZE,1,credit_card,2,302.91
8vD1JKWT4jKg,1,credit_card,1,175.46
M7z86pJeJDy2,1,voucher,1,9.52
TFt4XRriqGuY,1,credit_card,6,193.66
uoSby8YeubCN,1,credit_card,5,221.08
W9FjbGcK7Hrb,1,credit_card,4,59.01
Jgyu16v0QDru,1,credit_card,3,139.66
LUHgTdIwxR5I,1,credit_card,5,16.29
8uAmhKhb4SVl,1,credit_card,5,33.72
Fdl2ywbDkN8X,1,credit_card,2,11.64
JmQ46TUvdZGF,1,credit_card,1,1992.42
uWhvQFZC14Yv,1,wallet,1,128.14
xwh77BiH1Z1k,1,wallet,1,351.69
b942ju9SqMrn,1,wallet,1,27.04
NzgjYdO0RgnM,1,credit_card,1,105.87
32WtkAvLh5gI,1,credit_card,1,179.72
YJyLLSUMm5cI,1,credit_card,3,88.93
JCAvOHrmgCSL,1,wallet,1,242.23
JLVlBM00CvrX,1,credit_card,2,63.25
c8S7eTB9ai5e,1,credit_card,3,715.17
eonBxH7IvcYQ,1,credit_card,3,198.44
IdbSNetKwypT,1,credit_card,8,38.85
TWRJlMOpPsqM,1,credit_card,1,142.8
Om0tZVVw2PZU,1,credit_card,4,743.56
EMhbRELgWLuF,1,debit_card,1,39.67
R6wGkWhThSbb,1,credit_card,10,129.23
eDYeDcd6HNj3,1,credit_card,1,868.24
39vmtifwqSf8,1,wallet,1,351.69
m3dZ0vgPvkua,1,credit_card,1,42.16
Q7fpHlMYfssx,1,credit_card,2,276.25
3XrtBhRivBHM,1,credit_card,10,61.57
ofbipxqtgJH5,1,credit_card,10,127.15
nEmOCmMnQ7IN,1,credit_card,1,261.29
Cca6v3qySb5t,1,debit_card,1,152.71
DL6tGWmoo1rW,1,credit_card,8,79.89
NmR9zaUV9a2P,1,wallet,1,324.87
v1ZTiZw0EwGg,1,credit_card,3,64.68
ZiBTC7xrGoPj,1,credit_card,8,2032.04
hZLOfu29nE5O,1,credit_card,8,250.84
Qd0fISxJLlQ2,1,wallet,1,1221.39
keAZcVACCkeu,1,credit_card,10,337.62
bynkYpfV5UMh,1,credit_card,5,1.53
4gvlfeeAlTjy,1,credit_card,3,447.0
pBj0tntLOYcN,1,credit_card,2,537.79
IB7EN5o5A3b2,1,credit_card,5,19.74
lgSLjSHLL2Sq,1,credit_card,2,1.07
sIBjkn0uEzTM,1,credit_card,5,124.54
py2Dls0unO1U,1,credit_card,10,246.36
pJt1sVoPV0DU,1,credit_card,7,35.31
duadqLMAwWS6,1,credit_card,6,197.11
wR2FyqfUMOxZ,1,credit_card,1,124.16
kPnQO9ESD1WQ,1,credit_card,10,243.74
iYBcdcfgyb85,1,credit_card,7,85.47
FCwrgdaEQnsF,1,credit_card,2,2032.04
ymJ3mpAQX4rs,1,credit_card,2,165.3
zYYxQYA6osKJ,1,wallet,1,261.29
3zzwbaXQfUmV,1,credit_card,6,173.24
gcChHEzzXRSy,3,voucher,1,182.16
zsWpCNuXbL3o,1,credit_card,1,365.43
wTYaEalFkGPI,1,credit_card,5,168.68
TkxlH6JiMvcQ,1,wallet,1,35.31
UtjqCcEayYA4,1,voucher,1,83.21
4hON5kyiIvLA,1,credit_card,1,218.27
WO5qwF2jZ8pm,1,credit_card,2,114.62
BazrXSgSPWn3,1,wallet,1,116.79
uCOiknVFLcoT,1,credit_card,8,14.28
ki9xCtDrgn8b,1,credit_card,6,5.78
yqOHaxGT1WIj,1,credit_card,2,93.02
LNkrgkHuKhAK,1,credit_card,10,487.5
zMZCIrDX2Ckl,1,credit_card,1,314.55
flGiLwJ3gc6v,1,credit_card,1,103.83
uHGDKaCffwHB,1,wallet,1,146.58
2gs8aF0aBLy2,1,wallet,1,97.31
P0s8KeNQAIx6,1,credit_card,5,665.87
UFHZmG7lu1WW,1,credit_card,10,213.06
jqGAmw3Vokpb,1,wallet,1,195.84
LJ6nUZ6KJXQg,1,credit_card,10,24.71
7rB510jLWSRq,1,wallet,1,145.91
eALxg3AolZu6,1,credit_card,1,93.4
L0kCCk3Zsg53,1,wallet,1,1006.77
vUq5GAmDa0dM,1,wallet,1,665.87
zxi5WzSAtQEI,1,credit_card,7,191.19
DGMgq7Ka4fdU,1,credit_card,5,344.28
XHgEMt53Dg0X,1,credit_card,6,84.16
yJKAsT9GSZys,1,credit_card,4,484.76
QpRasZtQAuaE,1,wallet,1,123.33
28jAWExmfEuc,1,credit_card,10,420.9
ge3iVDTb4cja,1,credit_card,1,673.23
65cKDEQvjFpT,1,wallet,1,135.33
ek8xcsgKR8UG,1,credit_card,2,240.77
fRdW8UCqZMq0,1,wallet,1,253.11
mlgFXzURmDnu,1,credit_card,3,74.94
TvI1L15vu3xt,1,credit_card,4,78.95
DbkOhieOY48k,1,credit_card,5,1416.7
kPq8RAEWGw9I,1,credit_card,5,398.01
ChyOGFDs8rEA,1,credit_card,1,4764.34
9LuD5ws6wt0x,1,credit_card,5,134.71
6MoJumRg6K40,1,credit_card,2,378.91
3gW3f1ArLQZL,1,wallet,1,175.99
PBErCnRAyWt2,1,credit_card,10,574.77
CmJL0HRNyJlt,1,credit_card,4,61.13
2WOhpdexP621,1,credit_card,1,192.69
tWU5DeBDlCHI,1,credit_card,4,205.96
LKbV2uE4Idne,1,credit_card,3,203.0
RDuUwNNvzJbR,5,voucher,1,50.29
QXCW1kpq9TLc,1,credit_card,1,85.52
miObNjw7mX2q,1,credit_card,1,464.05
iWLmxNz9xkzo,1,credit_card,6,229.74
A6xdIol4dJLH,1,credit_card,10,150.7
fewUWT8YJfBL,2,voucher,1,25.58
iiwgWiEmbCUd,1,credit_card,4,220.63
fVRHe5BcW7mP,1,credit_card,3,499.46
FGehQvw8sqcr,1,credit_card,4,103.27
d4IdzhZkKpH9,1,credit_card,3,751.28
7Cpnt0ZfRIK5,1,credit_card,3,5.22
RzN2m4N1lHxN,1,wallet,1,31.53
T3o8bowOw36W,1,credit_card,8,120.77
vfJOz30dtuMc,1,credit_card,2,211.44
sVpWUWZzFKeN,1,credit_card,3,242.0
rO5TEBu2GwSK,1,credit_card,5,40.54
V5mxOc2URuvq,1,credit_card,10,170.71
umhbeacUX6fg,1,credit_card,3,130.72
QcLGmLjyEgQD,1,credit_card,2,1138.28
qlJL51HuR7k6,1,credit_card,5,221.08
DTJJXdhWOtJO,1,credit_card,3,176.68
hL74B6PHFDj6,1,credit_card,2,665.87
LnX2JFifKo2w,1,credit_card,6,571.85
cr6Vy3nPrA28,1,credit_card,10,105.17
VCO84mKkxhRl,1,credit_card,1,193.39
Oyzh94BDwX94,1,credit_card,7,20.51
K575Yl5ISPAs,1,wallet,1,90.28
CuOTTCBmY58X,1,credit_card,10,569.77
o2enzkCzohQc,1,credit_card,10,492.92
2OynwkDu1KXu,1,credit_card,10,715.34
Gib70jtdApoa,1,credit_card,4,175.1
RXDFc0Bl0RaB,1,wallet,1,207.9
jMxj8228TSt0,1,credit_card,2,135.92
BHKurtUEz275,1,wallet,1,76.95
CS9LirxxtZ1Q,1,credit_card,1,167.1
LSVTgYDPbtiV,1,credit_card,9,460.87
Bys5MdsTBwKO,3,voucher,1,326.92
