order_id,product_id,seller_id,price,shipping_charges,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date,CustomerClusterID,CustomerPriority,ProductSeasonalClusterID,ProductSeasonalPriority,ProductSalesClusterID,ProductSalesPriority,DeliveryClusterID,DeliveryPriority,DeliveryDelay,product_category_name,customer_zip_code_prefix,customer_city,customer_state,payment_sequential,payment_type,payment_installments,payment_value,product_weight_g,product_length_cm,product_height_cm,product_width_cm,quantity
qJUXRn2atcOd,2LAXvrTqxAaL,tNJnfkCxzhmN,820.0,27.63,8OWuzcQnXcUj,,2017-09-18 15:30:12,2017-09-18 15:45:28,,,3,1,3,1,0,4,2,1,-14.785714285714286,bed_bath_table,59275,porto alegre,RS,1,credit_card,6,847.63,550.0,16.0,10.0,16.0,1
pVSlIGo3EvRf,agLeUEKbTD39,yKLv906bPfTs,491.99,61.32,Qu8OUymk4UW4,,2017-11-26 17:57:38,2017-11-28 03:46:24,,,3,1,0,4,0,4,2,1,-9.0,toys,93270,sao paulo,SP,1,wallet,1,553.3100000000001,500.0,32.0,16.0,22.0,1
WGlnLrvwT1lB,897kVCNGEJYm,ux1d7N0zioFv,319.29,137.13,EsiXkx617h5Z,,2017-06-04 18:20:45,2017-06-04 18:30:52,,,0,4,0,4,0,4,2,1,-13.0,toys,13042,porto alegre,RS,1,credit_card,6,456.42,1300.0,29.0,8.0,34.0,1
IrrZHeJz8Pyj,7oLGaana0von,RKad98cTxhSb,95.03,56.65,JdwrQgcXnBeQ,,2017-12-26 10:22:31,2017-12-27 04:12:32,,,3,1,0,4,0,4,2,1,-7.333333333333333,toys,89805,pouso alegre,MG,1,wallet,1,151.68,1850.0,45.0,15.0,35.0,1
vzgkHXKQBvUI,BNaj5L2ktoQ1,8mVLKV0XOTsx,71.8,24.23,KxnQxojf7eHi,,2017-07-31 10:00:03,2017-07-31 10:15:09,,,0,4,0,4,0,4,2,1,-9.0,furniture_decor,87270,curitiba,PR,1,credit_card,8,96.03,2300.0,25.0,3.0,65.0,1
MvNMG9V0KCRZ,35pJBlAm7Zue,9glrjePowgzM,128.99,16.99,iXtXAaui4HCf,,2017-08-15 11:02:55,2017-08-15 11:30:20,,,2,2,0,4,0,4,0,3,0.0,toys,72865,cotia,SP,1,credit_card,2,145.98000000000002,2500.0,45.0,7.0,50.0,1
JZk2IvHSYqM7,MVzvxLOXlwH0,kJEFisr2CqPX,23.1,54.84,twrVL72YVUyU,,2017-11-07 22:34:23,2017-11-07 22:50:29,,,3,1,0,4,0,4,2,1,-11.25,toys,45470,porto feliz,SP,1,credit_card,10,77.94,4550.0,40.0,30.0,40.0,1
OH18GWkyhDKX,VrvGPriJe4av,IETIJ2IbdGYc,419.9,51.39,8Et6e8FfDMtk,,2018-06-25 22:45:30,2018-06-26 00:33:21,,,1,3,0,4,0,4,2,1,-6.0,toys,9762,sao paulo,SP,1,credit_card,1,471.28999999999996,575.0,16.0,13.0,14.0,1
hvZ0Xrju14f2,ELqwiLMegyH3,cdFuckm1t0Np,779.9,32.88,H3YbRD1vOTNE,,2017-10-17 11:28:18,2017-10-17 12:06:54,,,3,1,0,4,0,4,2,1,-13.0,toys,11010,porto alegre,RS,1,credit_card,3,812.78,4700.0,20.0,4.0,60.0,1
3HJZwdOqFiFe,oS0fzN8J7MVD,YpvSch1Raxa9,116.11,50.28,t2FdDu0Qb27F,,2018-03-31 18:54:10,2018-03-31 19:10:19,,,1,3,0,4,0,4,2,1,-15.0,toys,18685,pouso alegre,MG,1,credit_card,1,166.39,200.0,16.0,7.0,11.0,1
fNiicv0nH2qI,g3srwnhWr8ft,hLzo2H5Hi4Td,10.35,6.6,w00d2aYmidRd,,2018-04-09 16:12:05,2018-04-11 09:11:52,,,1,3,0,4,0,4,2,1,-13.0,toys,86040,sao paulo,SP,1,wallet,1,16.95,10600.0,93.0,63.0,11.0,1
0elYqYuyDOzn,ZydxPu77uV7r,ESs66EAdIPaF,692.0,14.51,j9OsEBxzn7Pp,,2018-03-05 22:57:31,2018-03-05 23:09:26,,,3,1,3,1,0,4,2,1,-7.4,furniture_decor,56317,sao paulo,SP,1,credit_card,3,706.51,600.0,68.0,8.0,13.0,1
vikgN3EL8WPB,vxsBbu5BWSE9,VZmgxK6ws7Pt,836.99,95.31,kuLCNuVONsvm,,2018-05-03 06:11:22,2018-05-03 06:32:14,,,1,3,3,1,0,4,1,2,-23.0,toys,72546,recife,PE,1,credit_card,1,932.3,325.0,19.0,2.0,19.0,1
YzNoeKnGrkNt,IHjE88HozR0u,ROU21YoHXFiH,181.9,49.76,pwS68P56HBlT,,2018-04-09 19:04:17,2018-04-09 19:15:15,,,1,3,0,4,0,4,0,3,0.0,auto,79785,niteroi,RJ,1,credit_card,4,231.66,6250.0,40.0,30.0,30.0,1
RY6lU6Uj6Wj2,uzMRQIaKFwrz,2a51UHcJkdrn,58.1,6.38,U0vTk6tUO0Wm,,2017-06-19 11:03:16,2017-06-20 10:50:16,,,0,4,0,4,0,4,0,3,0.0,toys,84073,brasilia,DF,1,wallet,1,64.48,8050.0,80.0,10.0,60.0,1
bnjbhdiU0Qko,9NwzO0Pm0fDM,r7VxefoTVHbb,692.0,4.12,zdTuWMkjDZPo,,2017-11-02 11:30:33,2017-11-04 06:55:33,,,3,1,1,3,1,3,2,1,-9.825065274151436,toys,8132,brasilia,DF,1,wallet,1,696.12,1550.0,30.0,22.0,30.0,1
9DQGQkvOg26o,bOwl2do1blcZ,RKad98cTxhSb,698.98,46.87,2L6oOYW6U048,,2017-10-01 21:06:02,2017-10-01 21:24:06,,,3,1,3,1,0,4,2,1,-10.77777777777778,bed_bath_table,28617,sao paulo,SP,1,credit_card,2,745.85,8550.0,40.0,32.0,40.0,1
5lOvi7nlpArp,LtCxIlQnQJrM,WIbBCDW83QDl,16.43,15.92,WTG5RHw3luf9,,2018-02-25 20:10:26,2018-02-25 20:27:45,,,3,1,0,4,0,4,2,1,-7.0,furniture_decor,79640,paulinia,SP,1,credit_card,5,32.35,1550.0,25.0,16.0,18.0,1
8jQImIWL5mNR,SLTlrWtcYt1m,r7VxefoTVHbb,692.0,46.76,8GGK9VWSvCAX,,2017-10-09 22:47:37,2017-10-09 22:56:24,,,3,1,2,2,2,2,2,1,-9.890282131661442,toys,45428,nova santa rita,RS,1,credit_card,3,738.76,1750.0,37.0,22.0,40.0,1
DYj14I23AUTX,cZ9ypjOAIXVl,UCE3Mf4XAd26,11.64,57.18,4YuCZ45g3knf,,2017-09-05 09:29:17,2017-09-06 19:43:28,,,3,1,0,4,0,4,1,2,-20.0,toys,4267,jundiai,SP,1,credit_card,1,68.82,19300.0,49.0,51.0,41.0,1
y2tl2W14jDih,lPfXIqK9DBEF,AvTLykupHOIB,142.2,47.55,ubgsnYVwCFlM,,2017-12-11 11:27:52,2017-12-11 11:37:23,,,3,1,0,4,0,4,2,1,-15.61904761904762,toys,26051,florianopolis,SC,1,credit_card,2,189.75,250.0,40.0,4.0,30.0,1
QkfeA2Qga6WR,qwimR4OqFv1w,K0qPVGdA91KO,137.88,0.1,jgE90Md4rJxA,,2018-07-28 17:52:17,2018-08-01 16:31:40,,,1,3,0,4,0,4,2,1,-14.0,toys,63250,santa maria,RS,1,credit_card,3,137.98,2150.0,30.0,20.0,20.0,1
oNMYdAb6kdgn,TfiVKlHuJ7cM,qeM9i4J3ypy2,311.0,48.28,PcawPNuBDcYK,,2017-11-18 12:45:06,2017-11-22 02:47:27,,,3,1,0,4,0,4,1,2,-28.5,bed_bath_table,1547,sao paulo,SP,1,wallet,1,359.28,3450.0,20.0,30.0,30.0,1
ojqJcWSI8udJ,vO02n7HkwzbB,NFUo7mzHc8co,130.17,54.12,0abhY9vj9pTN,,2018-08-10 16:23:39,2018-08-14 04:50:30,,,1,3,0,4,0,4,0,3,0.0,toys,17533,monte mor,SP,1,wallet,1,184.29,700.0,22.0,18.0,22.0,1
dbuqj9HTLEsJ,qFK53qF5JsXT,4YvZWfI3A03T,319.29,56.65,V7Dodx5sRIWt,,2017-11-21 21:31:09,2017-11-23 02:47:29,,,3,1,0,4,0,4,2,1,-6.666666666666667,toys,86701,rio de janeiro,RJ,1,wallet,1,375.94,1850.0,40.0,5.0,30.0,1
4CCURtV7XT0o,BQhYZvwSoLX6,ZdLx9hwnjpgD,363.0,18.58,AeJkgcOJcIcM,,2018-01-10 22:20:37,2018-01-10 22:33:46,,,3,1,0,4,0,4,2,1,-12.0,toys,1019,sao bento do una,PE,1,credit_card,4,381.58,1900.0,26.0,26.0,23.0,1
um6PDVDmgDiR,Xgu23PK0laDN,dPgh591KNQAz,58.6,0.96,62JnpYnhvWSL,,2017-10-14 11:35:57,2017-10-14 12:13:19,,,3,1,0,4,0,4,2,1,-8.0,toys,5421,campos dos goytacazes,RJ,1,credit_card,4,59.56,550.0,16.0,21.0,18.0,1
yH41jizNxSFU,AmbyyK4oRCWG,TD2AMTmc5Ixg,2649.99,21.98,roagrx1ynwXg,,2018-01-08 11:53:35,2018-01-08 12:08:41,,,2,2,3,1,0,4,2,1,-15.0,toys,3380,parauapebas,PA,1,credit_card,1,2671.97,100.0,16.0,5.0,11.0,1
iP1qa06A3rWq,uhR7YKVFm3CF,K0qPVGdA91KO,161.0,17.66,hYL0He0DFkWO,,2018-04-26 23:15:26,2018-04-26 23:31:32,,,1,3,3,1,3,1,2,1,-11.985294117647058,toys,82220,muriae,MG,1,credit_card,1,178.66,1400.0,20.0,30.0,20.0,1
6fRkMWJnMw7O,0vbEvli2JYJu,RKad98cTxhSb,95.03,22.24,af5fdEuxjZjg,,2017-03-13 15:43:08,2017-03-13 15:43:08,,,0,4,2,2,2,2,2,1,-10.313131313131311,toys,54250,belo horizonte,MG,1,credit_card,4,117.27,1383.0,50.0,10.0,40.0,1
A0vOJygOMsj9,0vbEvli2JYJu,RKad98cTxhSb,95.03,14.25,liKWpl0FQsuf,,2017-05-22 15:14:26,2017-05-22 15:25:15,,,0,4,2,2,2,2,2,1,-10.313131313131311,toys,55293,duque de caxias,RJ,1,credit_card,10,109.28,1383.0,50.0,10.0,40.0,1
0oL7Qi5nBLEs,G1GtzGPseDCF,HQ4j3Fr6B61e,40.49,80.11,IrpiLeZbPY58,,2018-02-18 16:25:06,2018-02-18 17:27:10,,,3,1,0,4,0,4,2,1,-8.333333333333334,toys,65645,barueri,SP,1,credit_card,3,120.6,7150.0,65.0,10.0,65.0,1
3B4l6SxVyDeU,eeyWjfrLde8T,QBnqN8st5If7,2139.99,37.16,DFMpRGy0rULN,,2018-04-17 14:27:45,2018-04-17 14:35:27,,,1,3,3,1,3,1,2,1,-14.307692307692308,housewares,8738,vera cruz,RS,1,credit_card,6,2177.1499999999996,10150.0,89.0,15.0,40.0,1
oCnUNclhJTTr,XNd0WlFrEJqm,0tBoRWzPdf1v,213.0,87.99,hNGVhAJAlrhI,,2018-07-24 21:17:34,2018-07-26 03:24:17,,,1,3,0,4,0,4,2,1,-9.0,toys,6315,canoas,RS,1,wallet,1,300.99,5400.0,85.0,10.0,40.0,1
KjMUsl1qE1qK,1j0ePdW55Vjs,9G9sbLy1ABkN,966.9,41.54,5R7gZvr6BJYY,,2018-07-27 10:41:55,2018-07-27 10:55:16,,,2,2,0,4,0,4,2,1,-13.333333333333334,toys,78711,sao jose de uba,RJ,1,credit_card,8,1008.4399999999999,2450.0,45.0,14.0,34.0,1
w3Rr6nosbNJL,Hh61P9XhdxJT,zhKBSmYNDuJd,136.12,28.83,pHbly81jaw5l,,2018-07-18 16:25:18,2018-07-20 04:43:18,,,1,3,3,1,3,1,2,1,-12.580645161290322,furniture_decor,73970,volta redonda,RJ,1,wallet,1,164.95,2850.0,40.0,5.0,44.0,1
pOSf6IPzWMW8,UtRbLGZqWe6T,Hvqvzx84Y4bC,538.9,11.65,hOyXXJUKEMCQ,,2017-08-26 19:27:19,2017-08-26 20:00:15,,,0,4,0,4,0,4,0,3,-0.4,furniture_decor,37131,campinas,SP,1,credit_card,1,550.55,11850.0,74.0,8.0,74.0,1
NaeNG922OwS8,2OG2qvj46f0Z,lAnSOSAjk3Uz,966.9,19.57,jDYxh8stWEq3,,2018-01-09 23:35:27,2018-01-10 10:32:05,,,3,1,0,4,0,4,1,2,-18.25,toys,5021,belem,PA,1,credit_card,8,986.47,8750.0,50.0,8.0,45.0,1
935k2uLFmJpu,BBs5pwxlBEvC,V3iKL8r9W9NR,356.0,17.38,Dq5DRAaWTwO9,,2017-05-22 17:54:01,2017-05-22 18:05:19,,,0,4,0,4,0,4,2,1,-10.0,toys,97547,sao paulo,SP,1,credit_card,5,373.38,1400.0,100.0,7.0,15.0,1
QHKDQhvfkxdK,TOOtACwCpI9S,SSiPMxP6t9t9,509.99,18.4,dMWw0U9sGQBv,,2018-04-18 12:53:27,2018-04-18 13:10:41,,,1,3,3,1,3,1,2,1,-8.928571428571429,toys,55550,guaruja,SP,1,debit_card,1,528.39,7050.0,50.0,21.0,21.0,1
c6jrJo2vbFXi,ZROG0TB9G2vi,wLOH5A5BKkRK,184.9,22.76,Ru7QNHFpDN0S,,2017-04-02 00:18:00,2017-04-02 01:04:53,,,0,4,0,4,0,4,2,1,-14.0,toys,3072,buritizeiro,MG,1,credit_card,10,207.66,14600.0,27.0,27.0,27.0,1
G66qEGjXyEYI,XFKjFev5ui8N,V3iKL8r9W9NR,85.51,60.35,6zJRb5sSFXlE,,2017-12-25 16:46:13,2017-12-27 04:12:40,,,3,1,0,4,0,4,2,1,-9.0,toys,60876,caraguatatuba,SP,1,wallet,1,145.86,1100.0,31.0,11.0,26.0,1
SU1r8BuZVgIU,6MlxlfPC1lDZ,K0qPVGdA91KO,16.2,77.42,9gZot23srPqk,,2018-05-20 23:13:50,2018-05-22 02:15:44,,,1,3,0,4,0,4,2,1,-11.944444444444445,furniture_decor,4348,joinville,SC,1,credit_card,5,93.62,1400.0,20.0,20.0,20.0,1
uk1iI5zdSe9k,0B46v6k4BDKd,Fhm8aesc8DXe,34.0,22.1,HXVIMUAuV235,,2018-04-21 14:18:28,2018-04-24 17:27:47,,,1,3,0,4,0,4,1,2,-20.75,toys,63960,rio de janeiro,RJ,1,credit_card,1,56.1,600.0,39.0,21.0,11.0,1
cccBaHYIfpu5,sDyExUmuvtcY,DNKLUqfOFddO,83.36,44.29,XGjbFB5u5vmv,,2018-06-13 14:34:17,2018-06-13 14:57:09,,,1,3,0,4,0,4,2,1,-14.555555555555555,housewares,50741,pocos de caldas,MG,1,credit_card,1,127.65,217.0,18.0,5.0,14.0,1
JqCdgnb8VJXz,qGALwpEvjd42,K0qPVGdA91KO,115.32,2.34,ZFLykWotamIn,,2017-10-19 15:53:18,2017-10-19 16:07:40,,,3,1,0,4,0,4,2,1,-12.4,furniture_decor,65706,santo antonio da platina,PR,1,credit_card,10,117.66,11600.0,45.0,35.0,45.0,1
93adAXsjaDMN,AjJH1PLcWK2j,BNMDH5cri8N5,51.73,15.67,vDI6z0kBflTR,,2018-07-23 10:40:30,2018-07-23 13:40:22,,,1,3,0,4,0,4,2,1,-14.5,stationery,84060,salvador,BA,1,credit_card,1,67.39999999999999,100.0,16.0,6.0,11.0,1
fALkJokLxKK8,M9Rq7Nx8etjk,X6sOuk28jDFW,358.99,9.21,IuwFMVxJ8ZMC,,2017-11-27 07:36:22,2017-11-28 02:58:53,,,3,1,2,2,3,1,2,1,-10.906976744186046,toys,88040,sao paulo,SP,1,wallet,1,368.2,7000.0,26.0,47.0,27.0,1
srI8poascp9T,uGWxcxLbl9rf,Ko3LWNo5BK3H,12.98,30.25,VPTLQq5tqtpw,,2018-04-14 15:09:57,2018-04-16 08:33:01,,,1,3,0,4,0,4,1,2,-19.0,toys,61645,macae,RJ,1,credit_card,3,43.230000000000004,1300.0,19.0,17.0,23.0,1
DQgchAamGqsT,WNlHpHCpYrRu,pgzEZp7qYHHI,517.65,49.57,d9aqHtSS9hWh,,2017-09-10 20:19:02,2017-09-10 20:30:23,,,3,1,3,1,3,1,2,1,-15.84375,garden_tools,4430,osasco,SP,1,credit_card,2,567.22,8875.0,40.0,14.0,43.0,1
z6bx11PDVO7S,2BQrcgZUopCY,pUor1SxgfhQH,148.44,38.98,K4YyCvkOIYVn,,2018-02-28 22:21:37,2018-02-28 22:30:45,,,3,1,0,4,0,4,0,3,-4.666666666666667,garden_tools,48895,ouro branco,MG,1,credit_card,7,187.42,1650.0,30.0,23.0,20.0,1
Mkqu7Gh0QXod,SFFKwShLkJM7,16pMg4KJ3hIj,116.11,20.29,k33iDFBfbsl0,,2017-11-24 18:40:50,2017-11-24 21:55:56,,,3,1,0,4,0,4,2,1,-9.0,toys,64060,niteroi,RJ,1,credit_card,3,136.4,400.0,16.0,10.0,16.0,1
kTWD6xJ2kwzL,kzQasCCyl6bK,imsQLNLuCy6l,459.0,60.07,ZVquyJ3SdX2L,,2018-05-20 18:31:14,2018-05-20 18:58:54,,,1,3,0,4,0,4,2,1,-10.666666666666666,construction_tools_construction,6767,itapevi,SP,1,credit_card,1,519.07,418.0,19.0,6.0,13.0,1
RHh6Nh61X0PZ,qGALwpEvjd42,K0qPVGdA91KO,115.32,49.11,oQfdaQyK3vq8,,2018-02-27 22:16:25,2018-02-27 22:30:29,,,3,1,0,4,0,4,2,1,-12.4,furniture_decor,76806,salvador,BA,1,credit_card,10,164.43,11600.0,45.0,35.0,45.0,1
93SLAwP1gDa9,9NwzO0Pm0fDM,r7VxefoTVHbb,692.0,46.76,Fr8T7LKzaBlp,,2017-11-16 14:36:08,2017-11-18 02:29:03,,,3,1,1,3,1,3,2,1,-9.825065274151436,toys,39400,palhoca,SC,1,wallet,1,738.76,1550.0,30.0,22.0,30.0,1
nZGmLdxEiWP6,qiU6uljqd8aK,tNJnfkCxzhmN,117.56,29.21,5SylWnmW15IK,,2017-09-15 10:40:36,2017-09-15 10:50:27,,,3,1,0,4,0,4,2,1,-9.333333333333334,toys,1420,suzano,SP,1,credit_card,2,146.77,875.0,25.0,18.0,40.0,1
t1nlBImXpnKZ,y7YwcXlGPGyy,TD2AMTmc5Ixg,637.0,30.66,Byit3JZDwtXo,,2018-01-13 14:10:52,2018-01-13 14:29:28,,,3,1,0,4,0,4,2,1,-16.0,toys,34600,sao jose do rio preto,SP,1,credit_card,1,667.66,100.0,20.0,15.0,20.0,1
RlgvxnN9rlYC,nffIl0vfFCz5,I1tzIpbuBorJ,37.89,18.17,uWYhlrPBF2Mi,,2018-08-22 12:20:06,2018-08-22 12:30:21,,,1,3,0,4,0,4,2,1,-8.0,toys,64255,sao paulo,SP,1,credit_card,1,56.06,850.0,55.0,6.0,65.0,1
q5lkvp832hmT,xzlGUWObhtvl,BWczKEOZMEFy,23.1,89.29,x8KTUw1eCmui,,2017-07-10 13:41:35,2017-07-10 13:55:15,,,2,2,0,4,0,4,2,1,-11.0,furniture_decor,37478,praia grande,SP,2,voucher,1,112.39000000000001,2550.0,69.0,11.0,11.0,1
TE9KxjtXRKQR,FfeUwHiAgOED,Cyl6PGvB25KG,42.89,89.34,WUQkRIV5cuIl,,2018-04-05 15:01:49,2018-04-05 15:10:17,,,1,3,3,1,3,1,2,1,-14.424242424242424,toys,76907,fortaleza,CE,1,credit_card,1,132.23000000000002,250.0,51.0,15.0,15.0,1
qblgsHpkZ5dN,smAsM5l7gSXP,Uhxp4jLBVzJq,102.48,245.75,qmFajpoDZ203,,2018-03-20 16:56:19,2018-03-22 02:56:23,,,1,3,0,4,3,1,0,3,-1.71875,toys,2510,sao jose do rio preto,SP,1,wallet,1,348.23,1225.0,35.0,15.0,38.0,1
YylkeQtJkelI,RrZa1rd8Skj2,RKad98cTxhSb,53.99,38.66,O3dTP5JWrLzE,,2018-02-27 22:56:06,2018-02-27 23:10:34,,,3,1,0,4,0,4,2,1,-11.0,toys,38910,sao goncalo,RJ,3,voucher,1,92.65,900.0,28.0,5.0,20.0,1
7UbWZ8BH3cUA,bzcyOIuv5ueu,QUdLxWDyxtsP,128.99,40.79,RmMg4mTHaMhV,,2017-10-17 10:10:05,2017-10-17 10:28:04,,,3,1,0,4,3,1,2,1,-14.909090909090908,toys,83570,teresina,PI,1,credit_card,2,169.78,1900.0,17.0,13.0,31.0,1
u9w1uviatL4F,ZUBR7Bz5pw55,AvTLykupHOIB,419.9,11.06,mHWq3KXytNIa,,2017-07-03 21:26:15,2017-07-03 21:43:47,,,0,4,0,4,0,4,1,2,-18.4,toys,9972,sao jose do rio preto,SP,1,credit_card,11,430.96,500.0,40.0,4.0,30.0,1
Fd4nuLrwLXUx,ZNl6BY792DHN,2cg7E5j1pzxq,121.87,12.71,MwIhC43sbwRW,,2018-02-26 22:45:04,2018-02-26 22:55:46,,,3,1,0,4,3,1,2,1,-14.37037037037037,toys,3251,montanha,ES,1,credit_card,6,134.58,2500.0,60.0,12.0,20.0,1
QP5qDxouLbBC,VDEBigGAwD3J,RKad98cTxhSb,261.0,40.86,08sGMcadXQHe,,2018-07-15 19:35:42,2018-07-16 19:31:19,,,1,3,2,2,3,1,2,1,-10.416666666666666,toys,27120,serra branca,PB,1,credit_card,1,301.86,1550.0,44.0,14.0,34.0,1
5E0xmcMynlJ6,Rtm1uWckrdIP,I1tzIpbuBorJ,239.8,69.82,y96prXNOBds2,,2018-05-05 22:14:12,2018-05-05 22:30:47,,,1,3,3,1,3,1,2,1,-10.175,toys,79700,arraial do cabo,RJ,1,credit_card,3,309.62,950.0,35.0,6.0,45.0,1
vyf7as8U482H,6k8Df8wNe4Da,eCVvpO3y8lid,1045.0,77.92,IfwIHkFD6L1c,,2017-11-17 13:12:02,2017-11-17 13:46:40,,,3,1,0,4,0,4,0,3,0.0,toys,21060,contagem,MG,1,credit_card,1,1122.92,450.0,16.0,19.0,19.0,1
k2GnuxfKjrMq,6MlxlfPC1lDZ,K0qPVGdA91KO,16.2,2.93,pG7gKVfk4h2R,,2018-08-14 14:04:50,2018-08-14 14:15:20,,,1,3,0,4,0,4,2,1,-11.944444444444445,furniture_decor,63180,mairinque,SP,1,credit_card,6,19.13,1400.0,20.0,20.0,20.0,1
YP0LbmlJ7HDV,znQ3QIi09quu,qeM9i4J3ypy2,100.0,10.45,mBCQhZ6ddm3k,,2017-11-24 13:37:20,2017-11-24 16:16:06,,,3,1,0,4,0,4,0,3,13.25,toys,85023,lages,SC,1,credit_card,4,110.45,1200.0,20.0,30.0,30.0,1
CaOcJ9X7GYCF,2KGq1BZA2wNa,CKebxAVNA584,376.0,5.9,G7gxAAsh9Yot,,2018-06-19 11:43:09,2018-06-19 11:58:23,,,1,3,0,4,0,4,0,3,0.0,toys,33930,rio de janeiro,RJ,1,credit_card,4,381.9,1500.0,74.0,13.0,18.0,1
9f9CnaNfyVgY,sB3mH3n4QEcI,hmS6KkvxMbyF,109.6,37.81,3HP8I2Ad96tL,,2017-08-08 20:26:31,2017-08-08 20:43:31,,,0,4,3,1,3,1,2,1,-15.636363636363637,toys,7813,sao paulo,SP,13,voucher,1,147.41,1300.0,50.0,9.0,41.0,1
Y99yyfjAebjU,lnMZUub09dwh,Uhxp4jLBVzJq,802.14,2.63,qgvu7BBTqgUL,,2017-12-18 12:03:21,2017-12-18 13:33:35,,,3,1,3,1,3,1,2,1,-9.344827586206897,toys,97503,itapetininga,SP,1,credit_card,5,804.77,1300.0,30.0,10.0,30.0,1
tQ2Q5Gt9jg61,9NwzO0Pm0fDM,r7VxefoTVHbb,4099.99,19.92,nXZKgioTw0Wd,,2018-05-19 10:51:33,2018-05-22 08:57:01,,,1,3,1,3,1,3,2,1,-9.825065274151436,toys,20761,sao paulo,SP,1,wallet,1,4119.91,1550.0,30.0,22.0,30.0,1
XzJTCV7r1ZJr,3a6NhBhz9f7X,ux1d7N0zioFv,58.71,193.78,SVqqCrOaIlji,,2017-11-30 22:20:59,2017-12-01 10:31:15,,,3,1,0,4,0,4,0,3,0.0,bed_bath_table,3040,bicas,MG,1,credit_card,4,252.49,2200.0,29.0,8.0,38.0,1
Df3xECdck2i9,863KbNA2SJDW,K0qPVGdA91KO,120.49,21.98,sSQHgiThD8Ha,,2017-09-06 14:13:12,2017-09-06 14:24:56,,,3,1,0,4,0,4,2,1,-15.0,toys,69042,caruaru,PE,2,voucher,1,142.47,900.0,30.0,30.0,30.0,1
rQi9978W3PEZ,uzActLIKVod4,PD3ungrnYPg2,70.23,55.54,axGGu4tRxkMi,,2017-03-21 16:44:25,2017-03-21 16:44:25,,,0,4,0,4,0,4,2,1,-9.0,toys,1250,ribeirao preto,SP,1,credit_card,1,125.77000000000001,800.0,42.0,12.0,42.0,1
Yul30GkrWDQX,hTOahmBb2160,VyDYXaRCd51S,199.96,64.06,zxoYSWyLHQzB,,2017-03-06 23:24:46,2017-03-06 23:35:17,,,0,4,0,4,0,4,2,1,-15.0,toys,2181,sao manuel,SP,1,credit_card,10,264.02,6050.0,50.0,40.0,18.0,1
IzprK5420s14,baO5UlHQAGVC,16pMg4KJ3hIj,346.99,5.22,2FnZMefWZnvf,,2018-01-30 08:34:27,2018-02-01 02:56:13,,,3,1,0,4,0,4,2,1,-8.909090909090908,toys,55153,sorocaba,SP,1,wallet,1,352.21000000000004,650.0,16.0,10.0,16.0,1
z5Foob2H6tAi,bS53nggiUqNO,FlYmRQLYPlRf,125.46,19.65,2BOzP9VAqgAs,,2018-06-17 20:00:50,2018-06-17 20:17:50,,,1,3,0,4,0,4,0,3,0.0,toys,3452,tubarao,SC,1,credit_card,4,145.10999999999999,975.0,29.0,19.0,26.0,1
rhJIf8gWuOp0,pCt5KHS6fS4S,kJEFisr2CqPX,115.52,61.16,dZN4M5z9Xzbl,,2018-03-10 11:31:29,2018-03-10 11:48:31,,,1,3,0,4,0,4,2,1,-13.0,toys,35543,sao jose do rio preto,SP,1,credit_card,3,176.68,600.0,34.0,17.0,28.0,1
9Cvcj8CNU0FE,KOdBiBN6BdOW,xbr8ZnHWrWgb,98.9,6.58,V9pD0hGicy0c,,2018-08-19 17:16:52,2018-08-20 12:35:14,,,2,2,0,4,0,4,2,1,-7.571428571428571,toys,65145,volta redonda,RJ,3,voucher,1,105.48,150.0,19.0,10.0,15.0,1
MnipzLqWxDTh,UPOP5VdAFWEk,24mjkJMrK51h,1199.95,22.4,2EMsC49asSoc,,2018-05-16 15:49:50,2018-05-16 16:14:45,,,1,3,0,4,0,4,0,3,0.0,toys,51350,rio de janeiro,RJ,1,credit_card,1,1222.3500000000001,600.0,34.0,23.0,43.0,1
7PR3DF3gmOeW,smAsM5l7gSXP,Uhxp4jLBVzJq,102.48,36.36,HcjQYCvJRM2F,,2017-11-21 21:31:08,2017-11-23 02:47:31,,,3,1,0,4,3,1,0,3,-1.71875,toys,86701,rio de janeiro,RJ,1,wallet,1,138.84,1225.0,35.0,15.0,38.0,1
zfz1BLTaaSlJ,1CP2Aap1EFW9,v7C619QzbXVy,72.4,6.08,cn1vN1OySIIr,,2017-06-02 10:25:23,2017-06-06 13:10:39,,,0,4,0,4,0,4,2,1,-9.0,toys,83410,sao paulo,SP,1,wallet,1,78.48,1400.0,50.0,30.0,30.0,1
1DpkeNhD2ni7,Kp3AKRib1I5E,JonABeE9tZJ6,45.62,20.9,JUf7yEbELHCR,,2017-09-25 12:07:37,2017-09-26 03:24:34,,,3,1,0,4,0,4,1,2,-19.0,housewares,12322,sao paulo,SP,1,wallet,1,66.52,200.0,18.0,2.0,18.0,1
2qdppXxf2fcf,9NwzO0Pm0fDM,r7VxefoTVHbb,4099.99,33.91,s4bqN7yZoeXK,,2018-04-14 12:00:13,2018-04-17 05:49:59,,,1,3,1,3,1,3,2,1,-9.825065274151436,toys,18031,alta floresta,MT,1,wallet,1,4133.9,1550.0,30.0,22.0,30.0,1
