order_id,product_id,seller_id,price,shipping_charges,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date,CustomerClusterID,CustomerPriority,ProductSeasonalClusterID,ProductSeasonalPriority,ProductSalesClusterID,ProductSalesPriority,DeliveryClusterID,DeliveryPriority,DeliveryDelay,product_category_name,customer_zip_code_prefix,customer_city,customer_state,payment_sequential,payment_type,payment_installments,payment_value,product_weight_g,product_length_cm,product_height_cm,product_width_cm,quantity
nGr37w7Co0rq,CYLnajSwETfH,5GwbKiUEmaYY,966.9,142.47,zeerFftea7Qw,,2018-08-11 15:40:04,2018-08-11 16:04:33,,,1,3,0,4,3,1,2,1,0.0,toys,77425,sao vicente,SP,1,credit_card,1,1109.37,7450.0,65.0,17.0,38.0,1
N6Tm61GLmHHe,bT1dTDkzzq7K,VPwNYrbDJG2Z,425.0,20.15,JY2kmTz5YJjI,delivered,2018-08-11 15:41:42,2018-08-11 15:55:15,2018-08-22 17:18:51,2018-08-28,1,3,0,4,3,1,0,3,-7.333333333333333,toys,4068,rio de janeiro,RJ,1,credit_card,10,445.15,475.0,36.0,18.0,21.0,1
vvM6HClH6v5F,nazyqebpRO8k,olv2giLOoMuz,133.05,24.6,Fhtfk0mbngiC,delivered,2018-08-11 16:13:27,2018-08-11 16:25:10,2018-08-29 17:24:43,2018-09-28,1,3,0,4,3,1,0,3,-11.5,toys,2022,barra de sao miguel,AL,1,credit_card,3,157.65,1650.0,30.0,18.0,25.0,1
scePizRNOhfH,JEUc9og7OWaI,m6IJZtqbZBZn,125.46,7.29,eRdi7hNXPD2t,delivered,2018-08-11 16:15:42,2018-08-11 16:25:10,2018-08-21 18:08:42,2018-08-20,1,3,0,4,0,4,0,3,-9.461538461538462,toys,1122,mogi-guacu,SP,1,credit_card,1,132.75,400.0,16.0,3.0,21.0,1
jJ8OvfrxUF0s,FL1TUHCZNZj0,8uubNbtNYdIT,109.82,26.98,5C5njdg9mK5g,delivered,2018-08-11 16:24:03,2018-08-11 16:35:14,2018-08-24 16:02:50,2018-10-02,1,3,3,1,3,1,0,3,-15.875,small_appliances,20221,lauro de freitas,BA,1,credit_card,1,136.79999999999998,438.0,25.0,12.0,15.0,1
MrUiOXax7b4A,FL1TUHCZNZj0,8uubNbtNYdIT,109.82,26.98,tEltVzS87XZU,,2018-08-11 16:24:03,2018-08-11 16:35:14,,,1,3,3,1,3,1,0,3,-15.875,small_appliances,20221,lauro de freitas,BA,2,voucher,1,136.79999999999998,438.0,25.0,12.0,15.0,1
9gqgV5tMan1h,JCdfJbT3dMnM,oI8R7WsNWWBc,1591.2,60.46,POosPvsCi2GT,,2018-08-11 16:26:57,2018-08-12 16:24:35,,,1,3,2,2,1,3,0,3,-14.78,computers_accessories,4617,sao paulo,SP,1,credit_card,1,1651.66,200.0,41.0,2.0,29.0,1
6A51nKtc9AVE,DgDJsgmhQhzz,olv2giLOoMuz,49.38,60.03,2BqGjmXwuXoC,delivered,2018-08-11 16:30:15,2018-08-11 16:45:09,2018-08-14 21:54:47,2018-08-24,1,3,0,4,3,1,0,3,-12.333333333333334,cool_stuff,58115,sao paulo,SP,1,credit_card,4,109.41,876.0,24.0,23.0,21.0,1
2xiK6wK9M51U,wGtSb0qa15YW,8rHUnSQeQcMj,223.51,2.82,xl8qMiDAtdmj,,2018-08-11 16:35:17,2018-08-11 16:50:25,,,1,3,3,1,0,4,2,1,-3.7,toys,2856,maringa,PR,1,credit_card,2,226.32999999999998,245.0,19.0,14.0,14.0,1
jyaSDR3RTwY6,wGtSb0qa15YW,8rHUnSQeQcMj,223.51,2.82,d3IyiXmHkgO1,delivered,2018-08-11 16:35:17,2018-08-11 16:50:25,2018-08-27 21:40:40,2018-08-24,1,3,3,1,0,4,2,1,-3.7,toys,2856,maringa,PR,1,credit_card,2,226.32999999999998,245.0,19.0,14.0,14.0,1
LUBU4ESEvbI7,h2L3kgHs7Aaa,XePbD5Ocm6Yk,26.77,67.12,78LsGFvIp5Ra,delivered,2018-08-11 16:36:00,2018-08-11 16:50:20,2018-08-20 22:55:45,2018-08-28,1,3,0,4,1,3,0,3,-11.491525423728811,toys,24455,santa cruz cabralia,BA,1,credit_card,4,93.89,700.0,32.0,15.0,21.0,1
znpru5GtWcxP,10CdCi3zYLWu,tjn9TXOjEGlU,820.0,23.71,7egQL9WfDRhg,delivered,2018-08-11 16:41:06,2018-08-11 16:55:21,2018-08-22 23:44:40,2018-08-28,1,3,1,3,1,3,0,3,-9.469135802469136,toys,26535,rio de janeiro,RJ,1,credit_card,1,843.71,150.0,17.0,13.0,13.0,1
pqv20PWpKOFl,59iFRXin3BJt,nQlmkVGs3xYh,109.82,125.99,vEUWIKu68h1Q,delivered,2018-08-11 16:41:43,2018-08-11 16:55:32,2018-08-20 22:02:54,2018-08-28,1,3,0,4,3,1,0,3,-8.0,toys,3610,valinhos,SP,1,credit_card,1,235.81,400.0,20.0,16.0,20.0,1
petKoEZhA5a3,YXLgnSbcUlKN,yGbPyLPc8PmT,106.74,50.91,koqhmTjJTNci,,2018-08-11 16:42:36,2018-08-14 04:10:22,,,1,3,0,4,0,4,0,3,-10.666666666666666,toys,85806,frederico westphalen,RS,1,wallet,1,157.64999999999998,200.0,16.0,2.0,20.0,1
i7tm9jKWaMoa,VpCb0r8PwMuv,rFT13UJuGo0Q,39.92,76.73,PnE66PVQyH7z,delivered,2018-08-11 16:48:10,2018-08-11 17:04:55,2018-08-21 22:29:35,2018-08-30,1,3,0,4,3,1,0,3,-13.0,telephony,83403,doutor camargo,PR,1,credit_card,6,116.65,100.0,16.0,13.0,16.0,1
MUPCVxHFRu78,VpCb0r8PwMuv,rFT13UJuGo0Q,39.92,76.73,Iu7Xmh97asPK,delivered,2018-08-11 16:48:10,2018-08-11 17:04:55,2018-08-21 22:29:35,2018-08-30,1,3,0,4,3,1,0,3,-13.0,telephony,83403,doutor camargo,PR,2,voucher,1,116.65,100.0,16.0,13.0,16.0,1
P8UEOopnnaj7,cjyUPPn5Nuy0,ap5kDzdbn1u9,820.0,23.44,cplH6T8yp1PQ,delivered,2018-08-11 16:52:23,2018-08-11 17:04:24,2018-08-27 15:24:41,2018-09-13,1,3,0,4,3,1,0,3,-14.0,toys,4317,teresina,PI,1,credit_card,1,843.44,163.0,24.0,18.0,21.0,1
TKzYrIXzoVG4,oCQW6DZgIVRM,izwnS1Asum9o,107.63,22.18,jCLGcwWPl8zW,delivered,2018-08-11 17:13:35,2018-08-11 17:25:15,2018-08-16 18:32:41,2018-08-29,1,3,0,4,3,1,1,2,-18.5,toys,91798,bauru,SP,1,credit_card,3,129.81,200.0,28.0,16.0,26.0,1
1LQsht0oRLjV,gSh7ZmJHuSAK,Rfeq19yDD0ad,148.48,29.06,xaKhF2p20DS4,,2018-08-11 18:20:45,2018-08-11 18:30:22,,,1,3,0,4,3,1,2,1,-1.0,toys,11432,rio de janeiro,RJ,1,credit_card,10,177.54,3325.0,32.0,31.0,28.0,1
TtJlwDSDFJTn,yFmqZFAt8vy8,VixKTMHV8tnm,475.0,22.75,IrC2AP9jvvPv,delivered,2018-08-11 18:30:27,2018-08-11 18:45:17,2018-08-24 20:18:44,2018-08-21,1,3,0,4,3,1,2,1,-3.0,toys,57900,sao paulo,SP,1,credit_card,1,497.75,100.0,16.0,6.0,11.0,1
eJ8XA4gHVuox,suNOO1YZQ0QG,KMUPLmVqQPcw,119.86,29.74,U4usLbJ4tKLP,,2018-08-11 18:31:35,2018-08-14 04:45:11,,,1,3,0,4,3,1,0,3,-14.0,toys,9405,porto alegre,RS,1,wallet,1,149.6,450.0,16.0,8.0,16.0,1
LRqBPbXXJtDf,IJJL2iT7InlD,m6IJZtqbZBZn,58.1,38.92,wwImLTri6PeF,delivered,2018-08-11 18:39:17,2018-08-11 18:50:22,2018-08-28 18:03:16,2018-08-28,1,3,1,3,1,3,0,3,-11.85,toys,65632,cariacica,ES,1,credit_card,2,97.02000000000001,450.0,16.0,4.0,20.0,1
Xi8F9ebORzJ7,8mizNVB2sLt0,l1pYW6GBnPMr,475.0,27.29,R8IzLuFHRiyT,delivered,2018-08-11 18:44:21,2018-08-11 18:55:14,2018-08-15 00:18:26,2018-08-22,1,3,0,4,3,1,0,3,-7.0,toys,40320,americana,SP,1,credit_card,7,502.29,250.0,17.0,5.0,15.0,1
BROgNSPr30bK,7iIs2brCx8A2,XLxN4hdOlYco,42.89,67.47,OZlNe5y25Chs,,2018-08-11 18:44:21,2018-08-11 18:55:14,,,1,3,0,4,3,1,2,1,0.0,toys,40320,americana,SP,1,credit_card,7,110.36,100.0,19.0,3.0,11.0,1
aFudG0MpToMG,GPNtESjzowit,7JtHJ8kiNtes,126.69,62.33,zEwj1YFIESKs,delivered,2018-08-11 18:47:01,2018-08-11 19:04:31,2018-08-26 13:18:23,2018-08-31,0,4,0,4,3,1,2,1,-5.0,telephony,72725,paraiso das aguas,MS,1,credit_card,1,189.01999999999998,150.0,19.0,4.0,11.0,1
V4B6eBLrKSQA,ydB2KkRRdPH4,oVcKC1oV6TfX,79.3,133.15,avVgbYeapYiQ,delivered,2018-08-11 18:52:49,2018-08-11 19:05:17,2018-08-21 23:26:27,2018-08-31,1,3,0,4,3,1,0,3,-10.0,toys,89920,faxinal dos guedes,SC,1,credit_card,1,212.45,300.0,16.0,6.0,11.0,1
mj60sE3c3Q9x,6lsIKONjvlrc,UOGIrJtSldvd,367.0,56.11,d54GYhegKE3Z,,2018-08-11 19:09:25,2018-08-11 19:24:31,,,1,3,3,1,0,4,2,1,-5.785714285714286,toys,13920,curitiba,PR,1,credit_card,1,423.11,575.0,16.0,18.0,12.0,1
k4MK8xnECExs,6lsIKONjvlrc,UOGIrJtSldvd,367.0,56.11,HJZXGNwlX83l,delivered,2018-08-11 19:09:25,2018-08-11 19:24:31,2018-08-17 13:28:31,2018-08-22,1,3,3,1,0,4,2,1,-5.785714285714286,toys,13920,curitiba,PR,1,credit_card,1,423.11,575.0,16.0,18.0,12.0,1
oCKmZSjPhbej,bT1dTDkzzq7K,VPwNYrbDJG2Z,425.0,64.67,vGdqmdhd5JQY,delivered,2018-08-11 19:20:35,2018-08-13 10:15:21,2018-08-21 16:19:42,2018-08-31,1,3,0,4,3,1,0,3,-7.333333333333333,toys,6246,chapeco,SC,1,credit_card,3,489.67,475.0,36.0,18.0,21.0,1
9CY41iyd9nNn,2Sht5Ify9u5z,mFvZj7UmZKhl,146.3,47.5,16rbxJNk2UFb,delivered,2018-08-11 19:20:38,2018-08-14 19:24:15,2018-08-22 15:58:38,2018-08-24,1,3,2,2,1,3,0,3,-11.431372549019608,toys,86708,rio verde,GO,1,credit_card,6,193.8,541.0,19.0,12.0,16.0,1
x0Lw29Cys4Zt,2Sht5Ify9u5z,mFvZj7UmZKhl,146.3,47.5,ps032elWYOEU,,2018-08-11 19:20:38,2018-08-14 19:24:15,,,1,3,2,2,1,3,0,3,-11.431372549019608,toys,86708,rio verde,GO,1,credit_card,6,193.8,541.0,19.0,12.0,16.0,1
1nDea5Z6BPdn,4A9E4bLfxiNC,5TrVV812wZ9a,344.0,37.68,988DBRvaQ5TP,,2018-08-11 19:23:49,2018-08-11 20:00:06,,,1,3,0,4,3,1,2,1,0.0,fixed_telephony,47806,barueri,SP,1,credit_card,3,381.68,456.0,16.0,15.0,17.0,1
QX3HmsFGOouf,JCdfJbT3dMnM,oI8R7WsNWWBc,1591.2,60.46,Netvp9MHtc0I,delivered,2018-08-11 19:56:49,2018-08-14 05:35:14,2018-08-23 20:39:49,2018-08-31,1,3,2,2,1,3,0,3,-14.78,computers_accessories,54740,brasilia,DF,1,wallet,1,1651.66,200.0,41.0,2.0,29.0,1
kxKjf5KhhgaM,a5FBUdu97f9h,SiOflEh21A2H,125.55,12.58,wl9HzFootSxn,delivered,2018-08-11 19:57:16,2018-08-11 20:05:23,2018-08-14 20:33:33,2018-08-21,1,3,0,4,3,1,0,3,-12.666666666666666,toys,24220,sao paulo,SP,1,credit_card,1,138.13,1550.0,40.0,32.0,20.0,1
sfGzhSGjqyYk,Amo5hpDtPLHr,RsUgQvBvc24M,119.5,27.76,5iiwzNZquSDn,delivered,2018-08-11 20:02:15,2018-08-11 20:15:21,2018-08-22 16:45:00,2018-09-10,1,3,0,4,0,4,0,3,-14.6875,toys,78655,blumenau,SC,1,credit_card,1,147.26,292.0,17.0,8.0,12.0,1
R7NN4G4UtdEw,sZPDopwjwXU1,T5TAziawiIyq,142.9,11.33,bH0b0txyk5Ee,,2018-08-11 20:03:21,2018-08-13 10:10:23,,,1,3,1,3,0,4,0,3,-11.095238095238097,auto,71936,sao paulo,SP,2,voucher,1,154.23000000000002,2450.0,30.0,30.0,30.0,1
zq6ZxcFqB9Jt,sZPDopwjwXU1,T5TAziawiIyq,142.9,11.33,SRnb3DZsYtZm,delivered,2018-08-11 20:03:21,2018-08-13 10:10:23,2018-08-16 11:12:08,2018-08-16,1,3,1,3,0,4,0,3,-11.095238095238097,auto,71936,sao paulo,SP,1,credit_card,1,154.23000000000002,2450.0,30.0,30.0,30.0,1
8dVRM4f4RFLW,w1vIpoEYJCU4,4YcgcZ3R8f8q,252.99,18.93,hbFxUnmlF8fg,delivered,2018-08-11 20:03:29,2018-08-11 20:15:23,2018-08-30 22:08:39,2018-09-10,3,1,3,1,0,4,0,3,-9.571428571428571,toys,84061,porto alegre,RS,1,credit_card,1,271.92,300.0,25.0,15.0,25.0,1
VtjLS6JTk4wi,nXZPk6g0AKxS,XePbD5Ocm6Yk,76.99,32.88,xDOqJF3a9kcS,delivered,2018-08-11 20:29:36,2018-08-14 04:35:19,2018-08-29 16:22:19,2018-09-12,1,3,2,2,1,3,0,3,-13.727272727272728,telephony,87235,brejo grande,SE,1,wallet,1,109.87,450.0,17.0,3.0,11.0,1
yqCEfD8GvirZ,wi2wTLPNBZWr,qnZS2nScyH1U,26.77,32.86,w0QrAo5IoY57,delivered,2018-08-11 20:29:39,2018-08-11 20:44:33,2018-08-22 12:05:26,2018-08-30,1,3,0,4,3,1,0,3,-14.88888888888889,toys,16270,brasilia,DF,1,credit_card,10,59.629999999999995,50.0,30.0,30.0,20.0,1
PzES2kJssoA5,wi2wTLPNBZWr,qnZS2nScyH1U,26.77,32.86,uKAFsvpFNbp4,,2018-08-11 20:29:39,2018-08-11 20:44:33,,,1,3,0,4,3,1,0,3,-14.88888888888889,toys,16270,brasilia,DF,1,credit_card,10,59.629999999999995,50.0,30.0,30.0,20.0,1
NGDHx0TFmC6D,a5FBUdu97f9h,SiOflEh21A2H,125.55,8.25,alDabQw4P8LC,delivered,2018-08-11 20:35:45,2018-08-11 20:50:16,2018-08-16 21:41:02,2018-09-10,1,3,0,4,3,1,0,3,-12.666666666666666,toys,60732,contagem,MG,1,credit_card,4,133.8,1550.0,40.0,32.0,20.0,1
eh4JFWQTZGFC,a5FBUdu97f9h,SiOflEh21A2H,125.55,8.25,aMMmYpwxOv80,delivered,2018-08-11 20:35:45,2018-08-11 20:50:16,2018-08-16 21:41:02,2018-09-10,1,3,0,4,3,1,0,3,-12.666666666666666,toys,60732,contagem,MG,1,credit_card,4,133.8,1550.0,40.0,32.0,20.0,1
fcTGeihUIige,USrWNwdVuUhu,lfRV5qiPQJXi,116.55,22.11,JNCaayf10x9f,delivered,2018-08-11 20:55:28,2018-08-11 21:05:14,2018-09-01 00:36:42,2018-08-28,1,3,0,4,1,3,0,3,-9.563636363636364,electronics,53160,rio de janeiro,RJ,1,credit_card,10,138.66,1250.0,26.0,10.0,18.0,1
jAVofNjUP3fk,nXZPk6g0AKxS,XePbD5Ocm6Yk,76.99,103.62,bW07kP2CrS33,,2018-08-11 20:58:44,2018-08-13 10:10:18,,,3,1,2,2,1,3,0,3,-13.727272727272728,telephony,26020,andorinha,BA,1,credit_card,3,180.61,450.0,17.0,3.0,11.0,1
4S8mjDdnu9LI,IeILc3bvIN2F,C3gKEngLJiFT,420.07,22.97,nxL2W7uiBWXi,delivered,2018-08-11 21:05:12,2018-08-11 21:24:18,2018-08-16 20:06:29,2018-09-05,1,3,0,4,3,1,0,3,-9.8,electronics,26063,muriae,MG,1,credit_card,1,443.03999999999996,250.0,16.0,10.0,30.0,1
Bsz95RWKFXsU,a5FBUdu97f9h,SiOflEh21A2H,125.55,12.58,4KU9v7zggaAI,delivered,2018-08-11 21:17:58,2018-08-14 04:10:18,2018-08-16 20:31:48,2018-08-20,1,3,0,4,3,1,0,3,-12.666666666666666,toys,12212,jacarei,SP,1,wallet,1,138.13,1550.0,40.0,32.0,20.0,1
V1DsCnCaeV5O,wGtSb0qa15YW,8rHUnSQeQcMj,223.51,59.15,fgzLziZBktgB,delivered,2018-08-11 21:31:55,2018-08-11 21:44:17,2018-08-24 21:22:41,2018-08-31,1,3,3,1,0,4,2,1,-3.7,toys,37880,curitiba,PR,1,voucher,1,282.65999999999997,245.0,19.0,14.0,14.0,1
2k1PLL1GOze9,UUcKekhTuImv,WG2pVERAEzeW,234.83,48.58,Ubs7fz1FIaXJ,,2018-08-11 21:41:23,2018-08-12 21:35:20,,,1,3,0,4,3,1,0,3,-8.875,toys,97020,barueri,SP,1,credit_card,2,283.41,1870.0,27.0,20.0,29.0,1
XYJsKL4duDde,qWVxedIBdFJR,t56mOelTB4wQ,257.6,42.33,UbtfWB3WVyXB,delivered,2018-08-11 22:06:23,2018-08-14 04:30:21,2018-08-16 21:38:54,2018-08-16,1,3,0,4,3,1,2,1,-0.5,toys,4773,sao paulo,SP,1,wallet,1,299.93,400.0,17.0,24.0,20.0,1
Iiffq1rgkEud,bMcfRveV6r6M,ONs5GBrcLy6N,692.0,13.72,puz1qszEb8Fq,,2018-08-11 22:10:44,2018-08-11 22:25:16,,,1,3,0,4,3,1,1,2,-37.0,toys,28470,rio de janeiro,RJ,1,credit_card,1,705.72,500.0,28.0,4.0,14.0,1
tQP6gikveF0z,bMcfRveV6r6M,ONs5GBrcLy6N,692.0,13.72,AMMRvZJuHGuM,delivered,2018-08-11 22:10:44,2018-08-11 22:25:16,2018-08-21 14:38:53,2018-09-27,1,3,0,4,3,1,1,2,-37.0,toys,28470,rio de janeiro,RJ,1,credit_card,1,705.72,500.0,28.0,4.0,14.0,1
0lEGKgt6tYDF,utVPLgd1LM3F,yGbPyLPc8PmT,1899.0,42.58,AqRgqHD1UWfe,delivered,2018-08-11 22:11:28,2018-08-11 22:25:13,2018-08-27 16:32:13,2018-09-05,1,3,2,2,1,3,0,3,-12.0,toys,6606,recife,PE,1,credit_card,2,1941.58,200.0,16.0,2.0,11.0,1
J3JrcCUUjXcK,RKE3pdHZj48r,uggJQpwKn9uw,76.98,80.47,Vs2RaZnDgCeA,,2018-08-11 22:17:09,2018-08-11 22:30:13,,,1,3,0,4,3,1,2,1,-2.0,toys,5376,gurupi,TO,1,credit_card,2,157.45,1450.0,40.0,20.0,30.0,1
Y8gim8cZlVN7,6Q40kJGoq7So,EEI4YCtw3bJe,181.9,20.9,QlR5vtLqsaUD,,2018-08-11 22:25:58,2018-08-11 22:35:19,,,1,3,0,4,3,1,2,1,0.0,toys,16303,sao paulo,SP,1,credit_card,3,202.8,1344.0,40.0,20.0,11.0,1
parRv8Qb9HHi,Ez9srfz3jOkb,T5TAziawiIyq,31.46,29.17,fV0i7GHoyWc8,delivered,2018-08-11 22:28:50,2018-08-14 04:05:17,2018-08-17 20:22:31,2018-08-27,1,3,0,4,0,4,0,3,-13.5,toys,35146,cachoeira paulista,SP,1,wallet,1,60.63,1850.0,19.0,16.0,17.0,1
FYhg7hiK9ohg,qDeNljh6inZe,82OdJlPWB9TV,56.89,22.24,Mlye5u29dznW,delivered,2018-08-11 22:51:13,2018-08-11 23:04:20,2018-08-16 18:42:48,2018-08-28,1,3,0,4,3,1,0,3,-12.0,toys,2185,jundiai,SP,1,credit_card,1,79.13,1100.0,30.0,10.0,30.0,1
AaSYTi0RP7Q0,6evWQNezEn14,wU9xeY5NIMQT,692.0,23.17,56xPNo5k5nIH,,2018-08-11 22:52:14,2018-08-11 23:04:24,,,1,3,3,1,3,1,0,3,-10.5,toys,69078,sao paulo,SP,1,credit_card,1,715.17,500.0,25.0,20.0,20.0,1
N91TKvNn9Oau,G4640SQ4F6gN,coi9xkdo66JI,159.9,4.24,kU7hSIKhQxQ8,delivered,2018-08-11 22:55:18,2018-08-11 23:05:13,2018-08-21 22:28:31,2018-09-03,1,3,3,1,0,4,0,3,-11.580645161290322,toys,50750,rio de janeiro,RJ,1,credit_card,6,164.14000000000001,459.0,18.0,13.0,14.0,1
Of0smFtl0Eif,MGYB8vGKLD0C,A9nE56wbxNgP,93.97,47.73,z0RczPoqCCfQ,,2018-08-11 23:30:33,2018-08-13 17:24:24,,,1,3,0,4,3,1,2,1,-4.875,toys,85869,salvador,BA,1,debit_card,1,141.7,200.0,16.0,13.0,12.0,1
m6BLTeZ5hxqt,sW6tMAHux6f6,yGbPyLPc8PmT,106.74,33.99,v4AswTKoNDU8,delivered,2018-08-11 23:32:03,2018-08-11 23:44:36,2018-08-14 13:11:48,2018-08-16,1,3,0,4,0,4,0,3,-8.961538461538462,watches_gifts,4301,ferraz de vasconcelos,SP,1,credit_card,10,140.73,250.0,16.0,2.0,20.0,1
JfVx7m7XDcQc,lTvhzQRh1kwJ,yGbPyLPc8PmT,106.74,33.99,3cvi0Qd5iNPI,,2018-08-11 23:32:03,2018-08-11 23:44:36,,,1,3,0,4,0,4,0,3,-11.333333333333334,toys,4301,ferraz de vasconcelos,SP,1,credit_card,10,140.73,250.0,16.0,2.0,11.0,1
Lb06lEhKlb0d,LFyfGpSQbiOg,yGbPyLPc8PmT,2899.0,142.47,OlVnPlA3JOkl,delivered,2018-08-11 23:32:03,2018-08-11 23:44:36,2018-08-14 13:11:48,2018-08-16,1,3,3,1,0,4,0,3,-7.5,toys,4301,ferraz de vasconcelos,SP,1,credit_card,10,3041.47,250.0,16.0,2.0,11.0,1
IwMSV8F1LSog,8NfBg6burWaK,coi9xkdo66JI,399.94,267.08,MBnufUyhHGVX,delivered,2018-08-11 23:36:23,2018-08-13 02:05:09,2018-08-23 16:27:59,2018-08-24,1,3,0,4,0,4,2,1,-5.974358974358975,watches_gifts,2464,sao paulo,SP,1,credit_card,4,667.02,263.0,17.0,12.0,13.0,1
Bi7sHxWpEfbP,kdgYmYyVySIL,k1R7V9GBmI8y,73.99,43.52,eKEJwFQHjhti,delivered,2018-08-12 07:40:00,2018-08-12 07:50:09,2018-08-17 23:11:48,2018-08-27,3,1,0,4,3,1,0,3,-10.0,toys,4746,jaboticabal,SP,1,credit_card,8,117.50999999999999,300.0,18.0,11.0,14.0,1
9f0PNi1sN94F,65fQIF4jkWhd,4HKzIT2vu2j8,148.5,36.07,8P7D61xcLlE5,delivered,2018-08-12 07:47:57,2018-08-12 08:04:27,2018-08-14 19:02:13,2018-08-27,1,3,0,4,3,1,0,3,-13.0,electronics,12241,maracas,BA,1,debit_card,1,184.57,1075.0,19.0,15.0,23.0,1
yjYQBxZXY6b3,0XyYmaoLSH4j,8Wa4TXXm4Hcx,529.9,34.33,UdkxwDz1JgYx,,2018-08-12 08:16:04,2018-08-12 08:25:09,,,1,3,3,1,0,4,0,3,-12.422222222222222,computers_accessories,58305,santos,SP,1,credit_card,1,564.23,180.0,16.0,9.0,16.0,1
KdPY1rxPKzZJ,6bjKc33tUB04,hLW5pG3JWHbF,101.75,33.86,ZFO2skIdlBZD,delivered,2018-08-12 09:20:39,2018-08-12 09:44:23,2018-08-18 15:38:38,2018-08-24,1,3,0,4,3,1,2,1,-6.0,toys,5327,pirassununga,SP,1,credit_card,10,135.61,750.0,21.0,18.0,21.0,1
QnqErwRD4i5m,Y9RZLlJmz7ht,8rHUnSQeQcMj,220.99,9.54,c0AlO42oZvg0,delivered,2018-08-12 10:08:01,2018-08-12 10:24:31,2018-08-27 19:27:52,2018-08-31,1,3,1,3,0,4,0,3,-10.795454545454543,toys,89520,artur nogueira,SP,1,credit_card,2,230.53,125.0,16.0,12.0,12.0,1
VOE1QzTO2UD0,SHZqm1WsNZUw,VixKTMHV8tnm,225.9,34.33,a0PpYZrn3mMt,shipped,2018-08-12 10:12:40,2018-08-14 05:44:12,,2018-08-22,1,3,0,4,3,1,0,3,-9.5,toys,58233,sao paulo,SP,1,wallet,1,260.23,100.0,16.0,6.0,11.0,1
8abHXPbY6jiy,huOtiYFnpes9,CYe0rVOTbNZ3,144.77,25.51,bfDSnQhtTHSa,,2018-08-12 10:34:07,2018-08-12 10:50:09,,,1,3,3,1,0,4,1,2,-20.416666666666668,toys,82920,sete lagoas,MG,1,credit_card,10,170.28,525.0,16.0,16.0,18.0,1
tVO2kpEKJrvX,huOtiYFnpes9,CYe0rVOTbNZ3,144.77,25.51,G0oWKKCu0vUi,delivered,2018-08-12 10:34:07,2018-08-12 10:50:09,2018-08-23 16:51:39,2018-09-28,0,4,3,1,0,4,1,2,-20.416666666666668,toys,82920,sete lagoas,MG,2,voucher,1,170.28,525.0,16.0,16.0,18.0,1
RRGoegtwnPwi,JCdfJbT3dMnM,oI8R7WsNWWBc,1591.2,60.46,krMXhBqaZ8km,delivered,2018-08-12 10:41:39,2018-08-12 10:55:12,2018-08-20 19:48:50,2018-08-30,1,3,2,2,1,3,0,3,-14.78,computers_accessories,79630,sao paulo,SP,1,credit_card,2,1651.66,200.0,41.0,2.0,29.0,1
mkdmv3pny3Gx,QEOty0AV63PS,5GwbKiUEmaYY,36.3,27.32,rpYfsjS4eqL2,delivered,2018-08-12 11:03:19,2018-08-12 11:15:11,2018-08-14 18:40:59,2018-08-17,3,1,0,4,3,1,2,1,-3.0,toys,8566,itu,SP,1,credit_card,1,63.62,6500.0,59.0,10.0,35.0,1
wj2U5XGQIRS7,y3cxc7aUOyMb,LA88X5ikfeVf,102.62,23.02,CsY5wI4VPRbl,,2018-08-12 11:16:23,2018-08-12 11:25:08,,,1,3,0,4,3,1,2,1,0.0,auto,9381,quijingue,BA,1,credit_card,14,125.64,100.0,16.0,5.0,11.0,1
qhwDtbhQeCKO,NiF2AoZjpieF,cjx80DPt8xY1,84.94,45.61,YlrSdskMV6k5,delivered,2018-08-12 11:24:47,2018-08-12 11:35:16,2018-08-17 01:52:31,2018-08-23,1,3,0,4,3,1,2,1,-5.5,toys,80510,praia grande,SP,1,credit_card,1,130.55,10500.0,35.0,30.0,27.0,1
RjHNynkwUcxp,5QSigweVvCCV,WG2pVERAEzeW,26.85,131.19,cTgCGtdsvZS7,delivered,2018-08-12 11:29:37,2018-08-12 11:45:15,2018-08-16 18:18:50,2018-08-22,1,3,0,4,0,4,0,3,-13.8125,stationery,5502,belo horizonte,MG,1,credit_card,1,158.04,2283.0,27.0,35.0,35.0,1
m2qAo8hxQHpX,h2L3kgHs7Aaa,XePbD5Ocm6Yk,26.77,67.12,QJNriNLW77x0,delivered,2018-08-12 11:33:45,2018-08-12 11:45:08,2018-08-17 13:05:39,2018-09-06,1,3,0,4,1,3,0,3,-11.491525423728811,toys,12062,santo antonio de jesus,BA,1,credit_card,4,93.89,700.0,32.0,15.0,21.0,1
fmlplnDdZ8Oz,sZPDopwjwXU1,T5TAziawiIyq,142.9,72.15,U109zXgPrpe7,delivered,2018-08-12 11:55:11,2018-08-12 12:05:12,2018-08-18 12:32:45,2018-08-31,1,3,1,3,0,4,0,3,-11.095238095238097,auto,70908,inimutaba,MG,1,credit_card,6,215.05,2450.0,30.0,30.0,30.0,1
62Bkf41bYm73,cPqdAxAw0W71,tjn9TXOjEGlU,79.5,9.49,5euXGhqoWZYI,delivered,2018-08-12 11:56:55,2018-08-12 12:05:17,2018-08-14 15:50:51,2018-08-17,1,3,0,4,3,1,2,1,-3.0,auto,58840,sao paulo,SP,1,credit_card,5,88.99,250.0,25.0,10.0,15.0,1
